year  doy  maxRHL1  meanazm  sat   delT   minE    maxE  UTC  ObsType  p/k   DynCor  MaskPart
2021  353    18.99   146.97  G10    38   19.97    5.16  22.26    4  13.937  0.548   1
2021  353    14.84   261.92  G10    49   24.93   12.00  15.98    1  11.314 -1.284   2
2021  353    14.64   261.92  G10    49   24.93   12.00  15.98    3  11.541 -1.284   2
2021  353    14.68   261.92  G10    49   24.93   12.00  15.98    4  13.514 -1.284   2
2021  353    16.61   205.25  G11    31   24.85   12.05  10.73    3   9.096 -0.770   2
2021  353    17.93   205.25  G11    31   24.85   12.05  10.73    4   7.504 -0.770   2
2021  353    15.11   202.51  G12    29   24.92   12.07  13.95    2   8.238  0.719   2
2021  353    15.11   202.51  G12    29   24.92   12.07  13.95    3   8.144  0.719   2
2021  353    13.85   144.17  G14    40   19.95    5.00  10.34    2   8.609  0.561   1
2021  353    18.99   144.17  G14    40   19.95    5.00  10.34    3  18.409  0.561   1
2021  353    19.07   144.17  G14    40   19.95    5.00  10.34    4  15.210  0.561   1
2021  353    14.48   256.74  G14    46   24.90   12.04   4.10    1  13.119 -1.216   2
2021  353    14.44   256.74  G14    46   24.90   12.04   4.10    2   9.302 -1.216   2
2021  353    14.44   256.74  G14    46   24.90   12.04   4.10    3  14.205 -1.216   2
2021  353    14.47   256.74  G14    46   24.90   12.04   4.10    4  13.581 -1.216   2
2021  353    19.06   278.87  G15    34   24.88   12.08  10.78    3   7.698  0.844   2
2021  353    16.65   173.89  G16    29   24.79   12.14   1.24    2  10.697 -0.728   2
2021  353    15.83   210.91  G17    31   24.81   12.19   6.98    2   8.581 -0.772   2
2021  353    15.97   210.91  G17    31   24.81   12.19   6.98    3  10.255 -0.772   2
2021  353    17.36   163.30  G18    24   19.81    9.79  19.25    3   7.595  0.602   1
2021  353    17.37   163.30  G18    24   19.81    9.79  19.25    4   8.441  0.602   1
2021  353    16.38   220.63  G19    33   24.84   12.08   7.51    2   8.304 -0.813   2
2021  353    15.00   176.94  G20    29   24.98   12.14  12.48    2   8.998 -0.722   2
2021  353    14.96   238.48  G23    37   24.86   12.14  15.49    1  11.335 -0.943   2
2021  353    15.16   238.48  G23    37   24.86   12.14  15.49    3  12.807 -0.943   2
2021  353    15.22   238.48  G23    37   24.86   12.14  15.49    4  13.205 -0.943   2
2021  353    15.08   135.55  G24    38   19.89    5.09  18.12    3  10.628 -0.541   1
2021  353    15.10   135.55  G24    38   19.89    5.09  18.12    4   8.782 -0.541   1
2021  353    17.06   244.96  G24    33   24.90   12.01  12.32    4  10.094  0.816   2
2021  353    14.51   224.58  G25    31   24.84   12.09  15.14    3   9.975  0.762   2
2021  353    14.40   224.58  G25    31   24.84   12.09  15.14    4  12.245  0.762   2
2021  353    17.06   162.36  G26    30   17.75    5.07   0.25    3  10.232 -0.459   1
2021  353    17.51   162.36  G26    30   17.75    5.07   0.25    4  11.434 -0.459   1
2021  353    14.98   142.90  G27    36   19.81    5.05   2.96    3   9.398 -0.518   1
2021  353    15.13   142.90  G27    36   19.81    5.05   2.96    4  11.730 -0.518   1
2021  353    18.95   253.17  G27    34   24.88   12.01  21.12    3  11.695  0.842   2
2021  353    19.03   253.17  G27    34   24.88   12.01  21.12    4  14.945  0.842   2
2021  353    14.90   183.31  G29    29   24.98   12.18  16.76    2   8.927  0.712   2
2021  353    14.90   183.31  G29    29   24.98   12.18  16.76    3   9.691  0.712   2
2021  353    15.99   176.73  G30    30   24.88   12.04   8.15    2   8.943  0.742   2
2021  353    15.99   176.73  G30    30   24.88   12.04   8.15    3   9.517  0.742   2
2021  353    18.03   176.73  G30    30   24.88   12.04   8.15    4   9.665  0.742   2
2021  353    16.46   189.67  G31    30   24.87   12.17  21.84    2   8.637 -0.753   2
2021  353    16.46   189.67  G31    30   24.87   12.17  21.84    3   9.539 -0.753   2
2021  353    15.59   221.31  G32    33   25.00   12.16  19.06    3  11.185 -0.841   2
2021  353    15.67   221.31  G32    33   25.00   12.16  19.06    4   9.904 -0.841   2
2021  353    18.89   273.07  R33    35   24.96   12.04   8.40    3   8.305  0.866   2
2021  353    13.37   138.68  R36    32   19.82    5.11   0.40    3   8.195  0.449   1
2021  353    13.49   138.68  R36    32   19.82    5.11   0.40    4   8.554  0.449   1
2021  353    14.57   226.78  R36    27   24.81   12.06  17.50    3   7.454 -0.675   2
2021  353    14.57   226.78  R36    27   24.81   12.06  17.50    4   7.243 -0.675   2
2021  353    12.89   162.24  R37    30   19.86    5.16   1.52    3   8.109  0.420   1
2021  353    12.89   162.24  R37    30   19.86    5.16   1.52    4   7.984  0.420   1
2021  353    15.03   255.68  R37    33   24.91   12.16  18.36    3   9.401 -0.834   2
2021  353    15.03   255.68  R37    33   24.91   12.16  18.36    4   8.496 -0.834   2
2021  353    17.41   242.39  R40    32   24.96   12.09   6.53    3  10.739  0.787   1
2021  353    14.92   229.16  R41    28   24.87   12.05   1.54    3   7.605 -0.699   2
2021  353    14.92   229.16  R41    28   24.87   12.05   1.54    4   7.979 -0.699   2
2021  353    14.51   243.66  R46    32   24.92   12.10  14.55    3   9.634  0.789   1
2021  353    14.65   243.66  R46    32   24.92   12.10  14.55    4   9.851  0.789   1
2021  353    14.87   274.98  R47    35   24.95   12.06  16.57    3   9.852  0.868   2
2021  353    14.61   137.88  R56    31   19.76    5.10  16.37    3   8.251  0.449   1
2021  353    14.61   137.88  R56    31   19.76    5.10  16.37    4   8.906  0.449   1
2021  353    19.10   141.39  E59    45   19.97    5.04   9.45    2  12.777  0.624   1
2021  353    19.07   141.39  E59    45   19.97    5.04   9.45    3  12.519  0.624   1
2021  353    19.10   141.39  E59    45   19.97    5.04   9.45    4  12.826  0.624   1
2021  353    19.35   141.39  E59    45   19.97    5.04   9.45    5  11.611  0.624   1
2021  353    15.34   227.23  E59    38   24.84   12.06   2.89    1  11.248 -0.950   2
2021  353    15.44   227.23  E59    38   24.84   12.06   2.89    2   9.424 -0.950   2
2021  353    15.31   227.23  E59    38   24.84   12.06   2.89    3  12.492 -0.950   2
2021  353    15.34   227.23  E59    38   24.84   12.06   2.89    4  11.880 -0.950   2
2021  353    15.39   227.23  E59    38   24.84   12.06   2.89    5  10.090 -0.950   2
2021  353    16.40   273.34  E60    47   24.99   12.07  18.10    3   7.094  1.163   2
2021  353    16.51   273.34  E60    47   24.99   12.07  18.10    4   7.896  1.163   2
2021  353    16.57   273.34  E60    47   24.99   12.07  18.10    5  10.088  1.163   2
2021  353    15.41   238.54  E61    42   24.98   12.07  19.12    1   7.140 -1.050   2
2021  353    15.58   238.54  E61    42   24.98   12.07  19.12    2  10.457 -1.050   2
2021  353    15.62   238.54  E61    42   24.98   12.07  19.12    4   8.192 -1.050   2
2021  353    15.39   144.72  E62    44   19.83    5.09  14.54    1   8.221 -0.629   1
2021  353    15.93   144.72  E62    44   19.83    5.09  14.54    2   7.764 -0.629   1
2021  353    15.70   144.72  E62    44   19.83    5.09  14.54    3   9.255 -0.629   1
2021  353    16.35   144.72  E62    44   19.83    5.09  14.54    5   8.197 -0.629   1
2021  353    18.10   230.74  E62    40   24.96   12.07   7.03    1   9.063  1.009   2
2021  353    17.85   230.74  E62    40   24.96   12.07   7.03    2  11.456  1.009   2
2021  353    17.79   230.74  E62    40   24.96   12.07   7.03    3   9.736  1.009   2
2021  353    17.83   230.74  E62    40   24.96   12.07   7.03    4  11.658  1.009   2
2021  353    17.76   230.74  E62    40   24.96   12.07   7.03    5   9.289  1.009   2
2021  353    14.61   204.13  E63    36   24.88   12.04  17.98    2  11.189 -0.890   2
2021  353    14.67   204.13  E63    36   24.88   12.04  17.98    3  12.580 -0.890   2
2021  353    14.67   204.13  E63    36   24.88   12.04  17.98    4   9.698 -0.890   2
2021  353    14.57   204.13  E63    36   24.88   12.04  17.98    5   9.953 -0.890   2
2021  353    15.54   138.83  E65    45   19.86    5.10   1.34    2   8.589  0.645   1
2021  353    15.57   138.83  E65    45   19.86    5.10   1.34    3  12.056  0.645   1
2021  353    15.51   138.83  E65    45   19.86    5.10   1.34    4  10.933  0.645   1
2021  353    15.21   138.83  E65    45   19.86    5.10   1.34    5   8.416  0.645   1
2021  353    19.45   269.98  E67    47   24.86   12.05   9.86    1   9.490  1.156   2
2021  353    19.16   269.98  E67    47   24.86   12.05   9.86    2  11.544  1.156   2
2021  353    19.28   269.98  E67    47   24.86   12.05   9.86    3  12.401  1.156   2
2021  353    19.41   269.98  E67    47   24.86   12.05   9.86    4   7.669  1.156   2
2021  353    19.07   269.98  E67    47   24.86   12.05   9.86    5   7.824  1.156   2
2021  353    14.52   174.54  E67    35   24.88   12.08  16.38    1   9.238 -0.857   2
2021  353    14.36   174.54  E67    35   24.88   12.08  16.38    2  14.153 -0.857   2
2021  353    14.45   174.54  E67    35   24.88   12.08  16.38    3  16.043 -0.857   2
2021  353    14.43   174.54  E67    35   24.88   12.08  16.38    4  16.073 -0.857   2
2021  353    14.47   174.54  E67    35   24.88   12.08  16.38    5  14.126 -0.857   2
2021  353    15.89   146.21  E69    34   19.95    8.17  17.70    2  12.512  0.676   1
2021  353    15.64   146.21  E69    34   19.95    8.17  17.70    3  11.174  0.676   1
2021  353    15.79   146.21  E69    34   19.95    8.17  17.70    4  12.129  0.676   1
2021  353    15.99   146.21  E69    34   19.95    8.17  17.70    5  10.985  0.676   1
2021  353    19.43   233.66  E69    39   24.98   12.15  11.01    2  16.372 -0.968   2
2021  353    19.39   233.66  E69    39   24.98   12.15  11.01    3  15.647 -0.968   2
2021  353    19.37   233.66  E69    39   24.98   12.15  11.01    4  13.608 -0.968   2
2021  353    19.18   233.66  E69    39   24.98   12.15  11.01    5  12.228 -0.968   2
2021  353    18.67   199.74  E70    34   24.81   12.10   9.74    2   9.920 -0.849   2
2021  353    18.56   199.74  E70    34   24.81   12.10   9.74    3  13.150 -0.849   2
2021  353    18.49   199.74  E70    34   24.81   12.10   9.74    4  11.354 -0.849   2
2021  353    17.75   240.30  E73    42   24.89   12.04  23.60    2   8.961  1.061   2
2021  353    17.88   240.30  E73    42   24.89   12.04  23.60    4   8.796  1.061   2
2021  353    18.11   240.30  E73    42   24.89   12.04  23.60    5   8.096  1.061   2
2021  353    15.28   194.68  E77    17   24.94   18.60   4.69    2   7.545  1.022   2
2021  353    15.18   194.68  E77    17   24.94   18.60   4.69    3   7.876  1.022   2
2021  353    15.19   194.68  E77    17   24.94   18.60   4.69    4   7.845  1.022   2
2021  353    15.38   194.68  E77    17   24.94   18.60   4.69    5   7.503  1.022   2
2021  353    16.65   196.71  E79    34   24.82   12.07   1.66    2   9.570 -0.858   2
2021  353    16.84   196.71  E79    34   24.82   12.07   1.66    3  13.071 -0.858   2
2021  353    16.82   196.71  E79    34   24.82   12.07   1.66    4  13.680 -0.858   2
2021  353    16.88   196.71  E79    34   24.82   12.07   1.66    5  10.281 -0.858   2
2021  353    16.09   200.03  E82    35   24.99   12.01  12.94    2   9.793  0.873   2
2021  353    16.02   200.03  E82    35   24.99   12.01  12.94    3  10.082  0.873   2
2021  353    15.97   200.03  E82    35   24.99   12.01  12.94    4  10.267  0.873   2
2021  353    16.17   200.03  E82    35   24.99   12.01  12.94    5   9.931  0.873   2
2021  353    13.56   149.55  E83    43   19.88    5.10  22.86    1   8.318 -0.614   1
2021  353    19.04   149.55  E83    43   19.88    5.10  22.86    2  17.589 -0.614   1
2021  353    19.02   149.55  E83    43   19.88    5.10  22.86    3  16.698 -0.614   1
2021  353    19.04   149.55  E83    43   19.88    5.10  22.86    4  16.506 -0.614   1
2021  353    19.29   149.55  E83    43   19.88    5.10  22.86    5  11.554 -0.614   1
2021  353    14.26   236.27  E83    41   24.97   12.12  15.40    1  14.440  1.040   2
2021  353    14.32   236.27  E83    41   24.97   12.12  15.40    2  14.419  1.040   2
2021  353    14.28   236.27  E83    41   24.97   12.12  15.40    3  14.835  1.040   2
2021  353    14.25   236.27  E83    41   24.97   12.12  15.40    4  15.686  1.040   2
2021  353    14.29   236.27  E83    41   24.97   12.12  15.40    5  13.823  1.040   2
2021  353    15.53   142.10  E84    44   19.93    5.05   6.32    1   9.629 -0.633   1
2021  353    15.54   142.10  E84    44   19.93    5.05   6.32    2  11.852 -0.633   1
2021  353    15.44   142.10  E84    44   19.93    5.05   6.32    3  11.612 -0.633   1
2021  353    15.38   142.10  E84    44   19.93    5.05   6.32    4  12.409 -0.633   1
2021  353    14.59   268.37  E89    55   24.96   12.07   3.67    2  12.900 -1.462   2
2021  353    14.65   268.37  E89    55   24.96   12.07   3.67    3  12.670 -1.462   2
2021  353    14.51   268.37  E89    55   24.96   12.07   3.67    4  11.316 -1.462   2
2021  353    14.55   268.37  E89    55   24.96   12.07   3.67    5  11.563 -1.462   2
2021  353    18.20   171.69  E89    34   24.88   12.15  11.20    2  13.501  0.851   2
2021  353    18.26   171.69  E89    34   24.88   12.15  11.20    3  13.127  0.851   2
2021  353    18.32   171.69  E89    34   24.88   12.15  11.20    4  13.003  0.851   2
2021  353    18.41   171.69  E89    34   24.88   12.15  11.20    5  10.892  0.851   2
2021  353    14.88   264.08  E91    46   24.86   12.10   1.35    2   8.045  1.165   2
2021  353    14.94   264.08  E91    46   24.86   12.10   1.35    4   7.254  1.165   2
2021  353    14.84   264.08  E91    46   24.86   12.10   1.35    5   7.010  1.165   2
2021  353    13.59   169.48  E91    34   24.86   12.03   8.03    1   7.696 -0.842   2
2021  353    17.01   169.48  E91    34   24.86   12.03   8.03    2  11.402 -0.842   2
2021  353    17.02   169.48  E91    34   24.86   12.03   8.03    3   8.137 -0.842   2
2021  353    17.01   169.48  E91    34   24.86   12.03   8.03    4  11.276 -0.842   2
2021  353    17.09   169.48  E91    34   24.86   12.03   8.03    5   9.130 -0.842   2
2021  353    19.37   272.45  E94    56   24.98   12.12  11.68    3   8.921 -1.515   2
2021  353    17.69   174.65  E94    34   24.82   12.05  19.32    2  10.372  0.832   2
2021  353    17.65   174.65  E94    34   24.82   12.05  19.32    3  12.127  0.832   2
2021  353    17.53   174.65  E94    34   24.82   12.05  19.32    4  12.670  0.832   2
2021  353    17.61   174.65  E94    34   24.82   12.05  19.32    5  10.617  0.832   2
2021  353    16.99   194.13  C105    31   24.96   12.12  18.75    4  10.960  0.772   2
2021  353    17.00   194.13  C105    31   24.96   12.12  18.75    5   9.894  0.772   2
2021  353    15.24   167.45  C106    31   24.91   12.18  17.16    4  11.888  0.777   2
2021  353    15.20   167.45  C106    31   24.91   12.18  17.16    5  11.478  0.777   2
2021  353    18.56   133.72  C108    32   15.91    5.06  23.11    4   7.987  0.519   1
2021  353    18.60   133.72  C108    32   15.91    5.06  23.11    5   8.328  0.519   1
2021  353    14.32   230.06  C108    37   24.97   12.16  16.93    3   9.562 -0.932   2
2021  353    14.29   230.06  C108    37   24.97   12.16  16.93    4  15.089 -0.932   2
2021  353    14.29   230.06  C108    37   24.97   12.16  16.93    5  13.984 -0.932   2
2021  353    15.36   228.48  C113    35   24.86   12.02   4.96    1   9.897  0.870   2
2021  353    15.51   228.48  C113    35   24.86   12.02   4.96    2  12.091  0.870   2
2021  353    15.49   228.48  C113    35   24.86   12.02   4.96    5  12.335  0.870   2
2021  353    14.35   199.74  C114    31   24.99   12.19   3.02    2  13.347  0.789   2
2021  353    14.28   199.74  C114    31   24.99   12.19   3.02    5   9.698  0.789   2
2021  353    15.34   185.56  C115    32   25.00   12.15  15.08    2  12.596 -0.783   2
2021  353    15.47   185.56  C115    32   25.00   12.15  15.08    5  10.490 -0.783   2
2021  353    16.95   158.91  C116    38   19.84    5.12  13.63    2   7.832 -0.534   1
2021  353    17.71   262.29  C116    40   24.99   12.13   7.36    1  13.792  0.998   2
2021  353    18.19   262.29  C116    40   24.99   12.13   7.36    2  11.249  0.998   2
2021  353    17.64   262.29  C116    40   24.99   12.13   7.36    3  11.665  0.998   2
2021  353    18.12   262.29  C116    40   24.99   12.13   7.36    5  10.409  0.998   2
2021  353    17.86   148.55  C118    39   19.98    5.17  20.91    2  15.137 -0.558   1
2021  353    18.31   148.55  C118    39   19.98    5.17  20.91    5  12.981 -0.558   1
2021  353    14.53   249.20  C118    38   24.97   12.07  14.44    1   9.445  0.957   2
2021  353    14.56   249.20  C118    38   24.97   12.07  14.44    2  11.733  0.957   2
2021  353    14.55   249.20  C118    38   24.97   12.07  14.44    3   8.534  0.957   2
2021  353    14.60   249.20  C118    38   24.97   12.07  14.44    5  10.531  0.957   2
2021  353    18.89   178.39  C119    32   24.85   12.09  22.60    2  16.602 -0.784   2
2021  353    16.41   178.39  C119    32   24.85   12.09  22.60    5  11.116 -0.784   2
2021  353    16.97   221.09  C120    34   24.96   12.10  12.37    2  11.117  0.847   2
2021  353    16.98   221.09  C120    34   24.96   12.10  12.37    5   9.425  0.847   2
2021  353    14.47   138.36  C121    40   19.96    5.06   4.23    1  11.476 -0.575   1
2021  353    14.50   138.36  C121    40   19.96    5.06   4.23    2  17.134 -0.575   1
2021  353    14.50   138.36  C121    40   19.96    5.06   4.23    3   9.081 -0.575   1
2021  353    14.49   138.36  C121    40   19.96    5.06   4.23    5  16.496 -0.575   1
2021  353    19.25   241.88  C122    37   24.91   12.17  21.92    2  15.029  0.933   2
2021  353    19.25   241.88  C122    37   24.91   12.17  21.92    5  14.853  0.933   2
2021  353    16.47   195.27  C123    32   24.88   12.11   7.53    2  11.899 -0.797   2
2021  353    16.39   195.27  C123    32   24.88   12.11   7.53    5   9.180 -0.797   2
2021  353    14.96   166.39  C124    31   24.83   12.17   5.88    2  12.391 -0.780   2
2021  353    14.85   166.39  C124    31   24.83   12.17   5.88    5  10.856 -0.780   2
2021  353    15.42   171.10  C126    32   24.82   12.04   1.27    2  10.945  0.782   2
2021  353    15.41   171.10  C126    32   24.82   12.04   1.27    5   9.378  0.782   2
2021  353    18.13   149.37  C127    33   17.09    5.15  23.72    2  13.194  0.513   1
2021  353    12.96   149.37  C127    33   17.09    5.15  23.72    3   8.597  0.513   1
2021  353    17.96   149.37  C127    33   17.09    5.15  23.72    5  12.813  0.513   1
2021  353    14.24   249.44  C127    43   24.95   12.08  17.36    1  12.522 -1.095   2
2021  353    14.30   249.44  C127    43   24.95   12.08  17.36    2  12.872 -1.095   2
2021  353    14.26   249.44  C127    43   24.95   12.08  17.36    3  11.635 -1.095   2
2021  353    14.37   249.44  C127    43   24.95   12.08  17.36    5  10.700 -1.095   2
2021  353    16.10   184.72  C128    31   24.87   12.15  17.96    2  11.911  0.777   2
2021  353    16.18   184.72  C128    31   24.87   12.15  17.96    5   9.645  0.777   2
2021  353    17.66   224.81  C129    36   24.86   12.07   8.74    2  11.564 -0.900   2
2021  353    17.63   224.81  C129    36   24.86   12.07   8.74    5   9.922 -0.900   2
2021  353    18.76   163.00  C130    32   19.92    7.77   8.60    2  14.215  0.615   1
2021  353    18.11   163.00  C130    32   19.92    7.77   8.60    5  11.708  0.615   1
2021  353    14.47   214.62  C136    34   24.83   12.09  16.43    1   7.282 -0.850   2
2021  353    14.42   214.62  C136    34   24.83   12.09  16.43    2  11.411 -0.850   2
2021  353    14.49   214.62  C136    34   24.83   12.09  16.43    5  13.818 -0.850   2
2021  353    18.03   211.56  C137    33   24.96   12.01  19.69    2   9.648  0.813   2
2021  353    18.22   211.56  C137    33   24.96   12.01  19.69    5  10.777  0.813   2
2021  353    14.53   157.94  C138    40   19.96    5.03  16.17    1   8.408  0.558   1
2021  353    14.47   157.94  C138    40   19.96    5.03  16.17    2  18.467  0.558   1
2021  353    14.57   157.94  C138    40   19.96    5.03  16.17    3   8.592  0.558   1
2021  353    14.46   157.94  C138    40   19.96    5.03  16.17    5  17.077  0.558   1
2021  353    18.32   262.84  C138    51   24.91   12.00   9.51    1   7.269 -1.357   2
2021  353    18.29   262.84  C138    51   24.91   12.00   9.51    2   9.511 -1.357   2
2021  353    18.34   262.84  C138    51   24.91   12.00   9.51    5  10.558 -1.357   2
2021  353    18.62   189.79  C139    32   24.98   12.13  10.38    2  12.371  0.783   2
2021  353    16.02   189.79  C139    32   24.98   12.13  10.38    5   9.073  0.783   2
2021  353    17.77   135.30  C140    43   19.89    5.10   7.37    2  10.980  0.619   1
2021  353    16.67   233.04  C140    38   24.93   12.06   1.10    1   9.782 -0.963   2
2021  353    17.71   233.04  C140    38   24.93   12.06   1.10    2   8.119 -0.963   2
2021  353    16.82   233.04  C140    38   24.93   12.06   1.10    3   8.153 -0.963   2
2021  353    17.67   233.04  C140    38   24.93   12.06   1.10    5   8.885 -0.963   2
