year  doy  maxRHL1  meanazm  sat   delT   minE    maxE  UTC  ObsType  p/k   DynCor  MaskPart
2021  345    16.24   210.80  G17    31   24.80   12.17   7.52   12  10.968 -0.771   2
2021  345    16.24   210.80  G17    31   24.80   12.17   7.52   13   9.079 -0.771   2
2021  345    15.89   163.32  G18    23   19.85   10.03  19.80    3   9.017  0.607   1
2021  345    15.82   163.32  G18    23   19.85   10.03  19.80    4   9.838  0.607   1
2021  345    15.90   163.32  G18    23   19.85   10.03  19.80   12   9.411  0.607   1
2021  345    15.90   163.32  G18    23   19.85   10.03  19.80   13   8.662  0.607   1
2021  345    15.85   163.32  G18    23   19.85   10.03  19.80   14   9.798  0.607   1
2021  345    15.93   220.68  G19    32   24.93   12.16   8.05   12   9.748 -0.817   2
2021  345    15.38   289.45  G20    35   24.91   12.04   8.18   12  13.697  0.863   2
2021  345    16.00   176.87  G20    29   24.99   12.15  13.03    2   7.119 -0.722   2
2021  345    15.21   132.79  G23    21   12.37    5.01  21.93    3   8.650  0.415   1
2021  345    15.37   132.79  G23    21   12.37    5.01  21.93    4   8.395  0.415   1
2021  345    18.37   238.40  G23    38   24.90   12.01  16.04    3  14.884 -0.941   2
2021  345    18.28   238.40  G23    38   24.90   12.01  16.04    4  12.211 -0.941   2
2021  345    18.21   238.40  G23    38   24.90   12.01  16.04   12  15.353 -0.941   2
2021  345    18.21   238.40  G23    38   24.90   12.01  16.04   13  10.980 -0.941   2
2021  345    18.27   238.40  G23    38   24.90   12.01  16.04   14  10.387 -0.941   2
2021  345    17.37   135.50  G24    38   19.90    5.11  18.67    2   9.033 -0.542   1
2021  345    17.37   135.50  G24    38   19.90    5.11  18.67    3   9.373 -0.542   1
2021  345    17.50   135.50  G24    38   19.90    5.11  18.67    4  12.636 -0.542   1
2021  345    17.53   135.50  G24    38   19.90    5.11  18.67   14  11.149 -0.542   1
2021  345    15.78   244.91  G24    33   24.91   12.01  12.86    2   7.885  0.816   2
2021  345    17.20   244.91  G24    33   24.91   12.01  12.86    3   8.862  0.816   2
2021  345    17.21   244.91  G24    33   24.91   12.01  12.86    4  12.826  0.816   2
2021  345    17.18   244.91  G24    33   24.91   12.01  12.86   12  10.475  0.816   2
2021  345    17.20   244.91  G24    33   24.91   12.01  12.86   14  11.156  0.816   2
2021  345    18.42   224.41  G25    31   24.80   12.04  15.67   14  10.379  0.760   2
2021  345    16.81   162.28  G26    35   19.82    5.18   0.76    2  10.476 -0.501   1
2021  345    16.81   162.28  G26    35   19.82    5.18   0.76    3  12.201 -0.501   1
2021  345    16.78   162.28  G26    35   19.82    5.18   0.76    4  13.570 -0.501   1
2021  345    16.70   162.28  G26    35   19.82    5.18   0.76   12  11.060 -0.501   1
2021  345    16.82   162.28  G26    35   19.82    5.18   0.76   13  10.372 -0.501   1
2021  345    16.82   162.28  G26    35   19.82    5.18   0.76   14  12.277 -0.501   1
2021  345    16.11   275.00  G26    35   25.00   12.12  19.22    3  11.868  0.869   2
2021  345    16.09   275.00  G26    35   25.00   12.12  19.22   12  13.266  0.869   2
2021  345    16.23   275.00  G26    35   25.00   12.12  19.22   13  10.266  0.869   2
2021  345    16.20   275.00  G26    35   25.00   12.12  19.22   14  13.052  0.869   2
2021  345    17.29   142.91  G27    37   19.99    5.02   3.51    2  11.241 -0.521   1
2021  345    17.29   142.91  G27    37   19.99    5.02   3.51    3  13.896 -0.521   1
2021  345    18.29   142.91  G27    37   19.99    5.02   3.51    4  12.646 -0.521   1
2021  345    17.29   142.91  G27    37   19.99    5.02   3.51   12  11.756 -0.521   1
2021  345    17.29   142.91  G27    37   19.99    5.02   3.51   13  12.168 -0.521   1
2021  345    18.33   142.91  G27    37   19.99    5.02   3.51   14  11.710 -0.521   1
2021  345    15.39   253.23  G27    34   24.90   12.03  21.67    2   7.068  0.843   2
2021  345    15.25   253.23  G27    34   24.90   12.03  21.67    3  14.037  0.843   2
2021  345    15.32   253.23  G27    34   24.90   12.03  21.67    4  15.696  0.843   2
2021  345    15.23   253.23  G27    34   24.90   12.03  21.67   12  13.226  0.843   2
2021  345    15.23   253.23  G27    34   24.90   12.03  21.67   13  12.707  0.843   2
2021  345    15.31   253.23  G27    34   24.90   12.03  21.67   14  14.143  0.843   2
2021  345    15.47   183.10  G29    29   24.98   12.18  17.30    2   8.693  0.712   2
2021  345    15.47   183.10  G29    29   24.98   12.18  17.30    3  10.147  0.712   2
2021  345    15.45   183.10  G29    29   24.98   12.18  17.30   12   9.829  0.712   2
2021  345    14.65   176.86  G30    29   24.79   12.16   8.70    2   9.613  0.743   2
2021  345    14.80   176.86  G30    29   24.79   12.16   8.70    3  10.476  0.743   2
2021  345    14.84   176.86  G30    29   24.79   12.16   8.70    4  10.149  0.743   2
2021  345    14.78   176.86  G30    29   24.79   12.16   8.70   12  11.357  0.743   2
2021  345    14.78   176.86  G30    29   24.79   12.16   8.70   13   8.682  0.743   2
2021  345    14.83   176.86  G30    29   24.79   12.16   8.70   14   9.729  0.743   2
2021  345    15.45   189.70  G31    30   24.79   12.10  22.39    2  11.109 -0.750   2
2021  345    15.30   189.70  G31    30   24.79   12.10  22.39    3  11.948 -0.750   2
2021  345    15.28   189.70  G31    30   24.79   12.10  22.39   12  12.443 -0.750   2
2021  345    15.28   189.70  G31    30   24.79   12.10  22.39   13  11.279 -0.750   2
2021  345    16.86   221.13  G32    34   24.97   12.13  19.60    3  12.058 -0.838   2
2021  345    16.85   221.13  G32    34   24.97   12.13  19.60    4   9.688 -0.838   2
2021  345    16.84   221.13  G32    34   24.97   12.13  19.60   12  10.772 -0.838   2
2021  345    16.84   221.13  G32    34   24.97   12.13  19.60   13  11.467 -0.838   2
2021  345    16.84   221.13  G32    34   24.97   12.13  19.60   14  10.694 -0.838   2
2021  345    12.68   151.22  R33    31   19.99    5.03  14.06    3   7.018 -0.445   1
2021  345    12.68   151.22  R33    31   19.99    5.03  14.06    4   8.570 -0.445   1
2021  345    14.90   272.98  R33    34   24.83   12.09   8.94    4   7.880  0.864   2
2021  345    15.73   242.38  R40    31   24.93   12.06   7.07    3   9.124  0.786   1
2021  345    15.58   242.38  R40    31   24.93   12.06   7.07    4   9.185  0.786   1
2021  345    17.61   243.65  R46    31   24.94   12.12  15.10    4  10.302  0.790   1
2021  345    14.21   152.83  R47    31   19.96    5.13  22.22    4   8.537 -0.442   1
2021  345    14.18   152.83  R47    31   19.96    5.13  22.22   14   9.349 -0.442   1
2021  345    14.18   152.83  R47    31   19.96    5.13  22.22   15   9.356 -0.442   1
2021  345    17.82   274.98  R47    35   24.96   12.07  17.12    3  12.949  0.868   2
2021  345    17.82   274.98  R47    35   24.96   12.07  17.12    4  14.544  0.868   2
2021  345    17.81   274.98  R47    35   24.96   12.07  17.12   13   9.476  0.868   2
2021  345    17.81   274.98  R47    35   24.96   12.07  17.12   14  12.391  0.868   2
2021  345    17.81   274.98  R47    35   24.96   12.07  17.12   15  12.371  0.868   2
2021  345    12.78   149.08  R52    31   19.90    5.49   6.14    3  10.153 -0.471   1
2021  345    12.78   149.08  R52    31   19.90    5.49   6.14    4   8.349 -0.471   1
2021  345    14.92   255.91  R56    32   24.87   12.16  10.98    3   9.700 -0.835   2
2021  345    14.78   255.91  R56    32   24.87   12.16  10.98    4  10.180 -0.835   2
2021  345    15.72   297.69  E59    43   24.98   12.12  20.87   11  10.092  1.066   2
2021  345    15.63   297.69  E59    43   24.98   12.12  20.87   12  14.292  1.066   2
2021  345    15.66   297.69  E59    43   24.98   12.12  20.87   13  11.904  1.066   2
2021  345    15.70   297.69  E59    43   24.98   12.12  20.87   14  11.079  1.066   2
2021  345    18.75   257.70  E60    47   24.97   12.13   4.10    1  10.938 -1.226   2
2021  345    18.68   257.70  E60    47   24.97   12.13   4.10    2  14.313 -1.226   2
2021  345    18.70   257.70  E60    47   24.97   12.13   4.10    3  16.353 -1.226   2
2021  345    18.65   257.70  E60    47   24.97   12.13   4.10    4  14.913 -1.226   2
2021  345    18.59   257.70  E60    47   24.97   12.13   4.10    5  11.416 -1.226   2
2021  345    18.67   257.70  E60    47   24.97   12.13   4.10   12  14.989 -1.226   2
2021  345    18.68   257.70  E60    47   24.97   12.13   4.10   13  14.439 -1.226   2
2021  345    18.49   257.70  E60    47   24.97   12.13   4.10   14  13.305 -1.226   2
2021  345    17.46   138.86  E61    45   19.93    5.09  14.65    2  11.222 -0.650   1
2021  345    17.34   138.86  E61    45   19.93    5.09  14.65    3  14.256 -0.650   1
2021  345    17.39   138.86  E61    45   19.93    5.09  14.65    4  13.277 -0.650   1
2021  345    17.34   138.86  E61    45   19.93    5.09  14.65   12  12.478 -0.650   1
2021  345    17.50   138.86  E61    45   19.93    5.09  14.65   13  10.493 -0.650   1
2021  345    17.38   138.86  E61    45   19.93    5.09  14.65   14   9.337 -0.650   1
2021  345    17.66   138.86  E61    45   19.93    5.09  14.65   15   9.829 -0.650   1
2021  345    15.37   224.17  E61    39   24.86   12.01   7.11    1  11.747  0.970   2
2021  345    15.36   224.17  E61    39   24.86   12.01   7.11    2  12.464  0.970   2
2021  345    15.37   224.17  E61    39   24.86   12.01   7.11    3  10.431  0.970   2
2021  345    15.41   224.17  E61    39   24.86   12.01   7.11    4  12.940  0.970   2
2021  345    15.31   224.17  E61    39   24.86   12.01   7.11    5   9.982  0.970   2
2021  345    15.38   224.17  E61    39   24.86   12.01   7.11   11   9.329  0.970   2
2021  345    15.34   224.17  E61    39   24.86   12.01   7.11   12   9.463  0.970   2
2021  345    15.51   224.17  E61    39   24.86   12.01   7.11   13  10.768  0.970   2
2021  345    15.40   224.17  E61    39   24.86   12.01   7.11   14  13.075  0.970   2
2021  345    17.89   133.12  E62    33   15.33    5.13   1.53    2   7.877  0.546   1
2021  345    17.62   133.12  E62    33   15.33    5.13   1.53    3   8.226  0.546   1
2021  345    17.79   133.12  E62    33   15.33    5.13   1.53    4   8.263  0.546   1
2021  345    17.11   191.72  E63    35   24.93   12.07   4.92    2  11.050  0.867   2
2021  345    17.11   191.72  E63    35   24.93   12.07   4.92    3   8.600  0.867   2
2021  345    17.11   191.72  E63    35   24.93   12.07   4.92    4  11.752  0.867   2
2021  345    17.19   191.72  E63    35   24.93   12.07   4.92    5  12.768  0.867   2
2021  345    17.11   191.72  E63    35   24.93   12.07   4.92   13  12.913  0.867   2
2021  345    17.10   191.72  E63    35   24.93   12.07   4.92   14  11.148  0.867   2
2021  345    16.75   191.72  E63    35   24.93   12.07   4.92   15  11.734  0.867   2
2021  345    18.03   198.15  E65    36   24.90   12.05  18.24    2  12.060 -0.878   2
2021  345    17.96   198.15  E65    36   24.90   12.05  18.24    3  14.030 -0.878   2
2021  345    18.01   198.15  E65    36   24.90   12.05  18.24    4  12.138 -0.878   2
2021  345    17.95   198.15  E65    36   24.90   12.05  18.24    5   8.197 -0.878   2
2021  345    17.93   198.15  E65    36   24.90   12.05  18.24   12  13.079 -0.878   2
2021  345    18.03   198.15  E65    36   24.90   12.05  18.24   13   9.749 -0.878   2
2021  345    17.85   198.15  E65    36   24.90   12.05  18.24   14  11.493 -0.878   2
2021  345    18.24   198.15  E65    36   24.90   12.05  18.24   15  12.319 -0.878   2
2021  345    15.01   262.36  E66    46   24.91   12.12   9.82    1   8.588  1.153   2
2021  345    15.00   262.36  E66    46   24.91   12.12   9.82    2  13.088  1.153   2
2021  345    14.91   262.36  E66    46   24.91   12.12   9.82    3  13.183  1.153   2
2021  345    14.91   262.36  E66    46   24.91   12.12   9.82    4  12.469  1.153   2
2021  345    14.96   262.36  E66    46   24.91   12.12   9.82    5  12.515  1.153   2
2021  345    14.88   262.36  E66    46   24.91   12.12   9.82   12  13.459  1.153   2
2021  345    15.00   262.36  E66    46   24.91   12.12   9.82   13  14.563  1.153   2
2021  345    14.90   262.36  E66    46   24.91   12.12   9.82   14  13.621  1.153   2
2021  345    18.39   168.36  E66    35   24.92   12.01  16.53    2  15.146 -0.862   2
2021  345    18.42   168.36  E66    35   24.92   12.01  16.53    3  13.904 -0.862   2
2021  345    18.50   168.36  E66    35   24.92   12.01  16.53    4  14.331 -0.862   2
2021  345    18.30   168.36  E66    35   24.92   12.01  16.53    5  10.718 -0.862   2
2021  345    18.39   168.36  E66    35   24.92   12.01  16.53   12  14.675 -0.862   2
2021  345    18.38   168.36  E66    35   24.92   12.01  16.53   13  12.761 -0.862   2
2021  345    18.34   168.36  E66    35   24.92   12.01  16.53   14  14.130 -0.862   2
2021  345    18.74   168.36  E66    35   24.92   12.01  16.53   15   9.655 -0.862   2
2021  345    18.28   163.37  E67    36   19.98    7.11   3.00    2  15.337  0.645   1
2021  345    18.29   163.37  E67    36   19.98    7.11   3.00    3  15.366  0.645   1
2021  345    18.38   163.37  E67    36   19.98    7.11   3.00    4  16.586  0.645   1
2021  345    18.33   163.37  E67    36   19.98    7.11   3.00    5  12.642  0.645   1
2021  345    18.29   163.37  E67    36   19.98    7.11   3.00   12  15.792  0.645   1
2021  345    18.47   163.37  E67    36   19.98    7.11   3.00   13  15.394  0.645   1
2021  345    18.38   163.37  E67    36   19.98    7.11   3.00   14  15.223  0.645   1
2021  345    17.40   134.90  E69    47   19.98    5.01   6.33    1   9.900 -0.661   1
2021  345    17.20   134.90  E69    47   19.98    5.01   6.33    2  12.091 -0.661   1
2021  345    16.97   134.90  E69    47   19.98    5.01   6.33    3   8.384 -0.661   1
2021  345    17.12   134.90  E69    47   19.98    5.01   6.33    4   8.175 -0.661   1
2021  345    17.34   134.90  E69    47   19.98    5.01   6.33    5  12.794 -0.661   1
2021  345    17.39   134.90  E69    47   19.98    5.01   6.33   11   8.969 -0.661   1
2021  345    17.23   134.90  E69    47   19.98    5.01   6.33   13  10.019 -0.661   1
2021  345    16.90   134.90  E69    47   19.98    5.01   6.33   15   9.433 -0.661   1
2021  345    15.33   322.42  E71    49   24.90   12.02   9.27   12   9.260  1.257   2
2021  345    15.20   263.43  E71    49   24.89   12.14  12.15    2  11.003 -1.270   2
2021  345    15.26   263.43  E71    49   24.89   12.14  12.15    4   8.861 -1.270   2
2021  345    15.30   263.43  E71    49   24.89   12.14  12.15    5   9.392 -1.270   2
2021  345    15.20   263.43  E71    49   24.89   12.14  12.15   13  10.126 -1.270   2
2021  345    14.86   263.43  E71    49   24.89   12.14  12.15   15  10.687 -1.270   2
2021  345    15.87   168.63  E71    34   24.92   12.02  19.53    2  14.980  0.837   2
2021  345    15.83   168.63  E71    34   24.92   12.02  19.53    3  13.670  0.837   2
2021  345    15.76   168.63  E71    34   24.92   12.02  19.53    4  14.094  0.837   2
2021  345    15.81   168.63  E71    34   24.92   12.02  19.53    5  14.044  0.837   2
2021  345    15.80   168.63  E71    34   24.92   12.02  19.53   12  13.300  0.837   2
2021  345    15.87   168.63  E71    34   24.92   12.02  19.53   13  13.749  0.837   2
2021  345    15.75   168.63  E71    34   24.92   12.02  19.53   14  13.319  0.837   2
2021  345    15.45   139.61  E73    44   19.93    5.07  17.86    1   8.928  0.613   1
2021  345    17.18   139.61  E73    44   19.93    5.07  17.86    2  10.965  0.613   1
2021  345    17.19   139.61  E73    44   19.93    5.07  17.86    3  14.773  0.613   1
2021  345    17.23   139.61  E73    44   19.93    5.07  17.86    4  13.556  0.613   1
2021  345    17.19   139.61  E73    44   19.93    5.07  17.86   12  13.258  0.613   1
2021  345    17.34   139.61  E73    44   19.93    5.07  17.86   13  11.397  0.613   1
2021  345    17.23   139.61  E73    44   19.93    5.07  17.86   14  11.794  0.613   1
2021  345    16.04   313.21  E73    40   24.87   12.04   6.79   12  10.717  0.994   2
2021  345    16.27   313.21  E73    40   24.87   12.04   6.79   13  10.414  0.994   2
2021  345    16.14   313.21  E73    40   24.87   12.04   6.79   14   8.878  0.994   2
2021  345    16.51   313.21  E73    40   24.87   12.04   6.79   15   9.306  0.994   2
2021  345    14.92   225.64  E73    37   24.95   12.10  11.30    1   9.163 -0.922   2
2021  345    14.91   225.64  E73    37   24.95   12.10  11.30    2  11.088 -0.922   2
2021  345    14.95   225.64  E73    37   24.95   12.10  11.30    3  12.201 -0.922   2
2021  345    14.97   225.64  E73    37   24.95   12.10  11.30    4   8.964 -0.922   2
2021  345    15.01   225.64  E73    37   24.95   12.10  11.30    5   9.830 -0.922   2
2021  345    14.93   225.64  E73    37   24.95   12.10  11.30   12  12.322 -0.922   2
2021  345    14.90   225.64  E73    37   24.95   12.10  11.30   13  10.227 -0.922   2
2021  345    14.96   225.64  E73    37   24.95   12.10  11.30   14  10.569 -0.922   2
2021  345    17.82   319.45  E77    54   24.97   12.01  17.46   12   9.886  1.426   2
2021  345    17.45   319.45  E77    54   24.97   12.01  17.46   14   9.886  1.426   2
2021  345    16.20   266.04  E77    55   24.96   12.13  20.10    1   7.310 -1.450   2
2021  345    16.61   266.04  E77    55   24.96   12.13  20.10    2   9.209 -1.450   2
2021  345    16.65   266.04  E77    55   24.96   12.13  20.10    3  12.378 -1.450   2
2021  345    16.62   266.04  E77    55   24.96   12.13  20.10    4  10.251 -1.450   2
2021  345    16.54   266.04  E77    55   24.96   12.13  20.10    5   8.813 -1.450   2
2021  345    16.63   266.04  E77    55   24.96   12.13  20.10   12  12.788 -1.450   2
2021  345    16.75   266.04  E77    55   24.96   12.13  20.10   13  10.467 -1.450   2
2021  345    16.61   266.04  E77    55   24.96   12.13  20.10   14  11.536 -1.450   2
2021  345    16.63   267.70  E79    47   24.96   12.04  18.19    2   9.528  1.163   2
2021  345    16.53   267.70  E79    47   24.96   12.04  18.19    3   9.472  1.163   2
2021  345    16.50   267.70  E79    47   24.96   12.04  18.19    4   8.587  1.163   2
2021  345    16.57   267.70  E79    47   24.96   12.04  18.19    5   8.788  1.163   2
2021  345    16.50   267.70  E79    47   24.96   12.04  18.19   12  10.229  1.163   2
2021  345    16.63   267.70  E79    47   24.96   12.04  18.19   13   9.817  1.163   2
2021  345    16.12   267.70  E79    47   24.96   12.04  18.19   15  13.145  1.163   2
2021  345    17.11   188.22  E82    35   24.92   12.05   1.78    2  13.391 -0.852   2
2021  345    17.11   188.22  E82    35   24.92   12.05   1.78    3  14.001 -0.852   2
2021  345    17.11   188.22  E82    35   24.92   12.05   1.78    4  13.388 -0.852   2
2021  345    17.18   188.22  E82    35   24.92   12.05   1.78    5  10.126 -0.852   2
2021  345    17.08   188.22  E82    35   24.92   12.05   1.78   12  12.994 -0.852   2
2021  345    17.10   188.22  E82    35   24.92   12.05   1.78   13  10.854 -0.852   2
2021  345    16.95   188.22  E82    35   24.92   12.05   1.78   14  12.530 -0.852   2
2021  345    17.03   188.22  E82    35   24.92   12.05   1.78   15   8.983 -0.852   2
2021  345    14.91   136.48  E83    45   19.85    5.01   9.79    1  11.731  0.632   1
2021  345    14.94   136.48  E83    45   19.85    5.01   9.79    2  15.732  0.632   1
2021  345    14.90   136.48  E83    45   19.85    5.01   9.79    3  14.491  0.632   1
2021  345    15.05   136.48  E83    45   19.85    5.01   9.79    4  16.506  0.632   1
2021  345    14.90   136.48  E83    45   19.85    5.01   9.79   11   8.899  0.632   1
2021  345    14.90   136.48  E83    45   19.85    5.01   9.79   12  16.320  0.632   1
2021  345    15.10   136.48  E83    45   19.85    5.01   9.79   13  13.891  0.632   1
2021  345    14.93   136.48  E83    45   19.85    5.01   9.79   14  13.343  0.632   1
2021  345    15.04   136.48  E83    45   19.85    5.01   9.79   15  11.092  0.632   1
2021  345    18.13   222.00  E83    38   24.97   12.07   3.25    2  11.522 -0.930   2
2021  345    18.18   222.00  E83    38   24.97   12.07   3.25    3  14.966 -0.930   2
2021  345    18.10   222.00  E83    38   24.97   12.07   3.25    4  13.931 -0.930   2
2021  345    18.19   222.00  E83    38   24.97   12.07   3.25    5   7.987 -0.930   2
2021  345    18.15   222.00  E83    38   24.97   12.07   3.25   12  13.908 -0.930   2
2021  345    18.12   222.00  E83    38   24.97   12.07   3.25   13  12.237 -0.930   2
2021  345    18.09   222.00  E83    38   24.97   12.07   3.25   14  13.084 -0.930   2
2021  345    15.34   200.45  E84    34   24.81   12.14  21.45    1   7.507  0.868   2
2021  345    15.26   200.45  E84    34   24.81   12.14  21.45    2  14.175  0.868   2
2021  345    15.29   200.45  E84    34   24.81   12.14  21.45    3  14.881  0.868   2
2021  345    15.31   200.45  E84    34   24.81   12.14  21.45    4  14.425  0.868   2
2021  345    15.21   200.45  E84    34   24.81   12.14  21.45    5  14.002  0.868   2
2021  345    15.26   200.45  E84    34   24.81   12.14  21.45   12  14.416  0.868   2
2021  345    15.25   200.45  E84    34   24.81   12.14  21.45   13  14.859  0.868   2
