year  doy  maxRHL1  meanazm  sat   delT   minE    maxE  UTC  ObsType  p/k   DynCor  MaskPart
2021  356    17.35   253.18  G27    34   24.82   12.14  20.91    4  10.919  0.844   2
2021  356    14.47   183.39  G29    29   24.97   12.17  16.56    2   8.175  0.712   2
2021  356    14.47   183.39  G29    29   24.97   12.17  16.56    3   8.744  0.712   2
2021  356    16.42   176.67  G30    30   24.87   12.04   7.94    3   7.431  0.742   2
2021  356    16.62   189.65  G31    30   24.94   12.04  21.64    3   8.228 -0.752   2
2021  356    14.30   221.34  G32    34   24.94   12.11  18.86    2   9.036 -0.838   2
2021  356    14.45   221.34  G32    34   24.94   12.11  18.86    3  12.167 -0.838   2
2021  356    14.33   221.34  G32    34   24.94   12.11  18.86    4  11.289 -0.838   2
2021  356    14.25   213.48  R34    27   24.78   12.12   4.55    3   7.527  0.668   2
2021  356    14.25   213.48  R34    27   24.78   12.12   4.55    4   7.152  0.668   2
2021  356    14.99   243.32  R35    32   24.92   12.14   6.38    3   9.708  0.793   1
2021  356    14.99   243.32  R35    32   24.92   12.14   6.38    4   9.901  0.793   1
2021  356    13.62   274.63  R36    35   24.98   12.18   8.38    1   7.137  0.877   2
2021  356    13.73   274.63  R36    35   24.98   12.18   8.38    2   7.923  0.877   2
2021  356    12.68   227.87  R44    27   24.83   12.03   1.35    3   7.314 -0.685   2
2021  356    12.68   227.87  R44    27   24.83   12.03   1.35    4   7.789 -0.685   2
2021  356    18.46   201.10  E59    34   24.82   12.17   1.68    2  10.238 -0.868   2
2021  356    18.38   201.10  E59    34   24.82   12.17   1.68    3   8.267 -0.868   2
2021  356    18.43   201.10  E59    34   24.82   12.17   1.68    4  11.366 -0.868   2
2021  356    18.52   201.10  E59    34   24.82   12.17   1.68    5   8.885 -0.868   2
2021  356    14.05   154.40  E60    42   19.87    5.02  23.02    1   7.726 -0.600   1
2021  356    17.94   154.40  E60    42   19.87    5.02  23.02    2  14.829 -0.600   1
2021  356    17.78   154.40  E60    42   19.87    5.02  23.02    3  14.711 -0.600   1
2021  356    17.85   154.40  E60    42   19.87    5.02  23.02    4  14.948 -0.600   1
2021  356    17.59   154.40  E60    42   19.87    5.02  23.02    5  10.548 -0.600   1
2021  356    14.66   242.41  E60    43   24.99   12.09  15.63    1  10.571  1.074   2
2021  356    14.72   242.41  E60    43   24.99   12.09  15.63    2   9.062  1.074   2
2021  356    14.78   242.41  E60    43   24.99   12.09  15.63    3   7.585  1.074   2
2021  356    14.64   242.41  E60    43   24.99   12.09  15.63    4   8.102  1.074   2
2021  356    14.83   242.41  E60    43   24.99   12.09  15.63    5   9.672  1.074   2
2021  356    14.54   210.79  E61    37   24.84   12.06  18.05    2   7.208 -0.908   2
2021  356    14.62   210.79  E61    37   24.84   12.06  18.05    3  10.124 -0.908   2
2021  356    14.47   210.79  E61    37   24.84   12.06  18.05    4   8.563 -0.908   2
2021  356    14.36   210.79  E61    37   24.84   12.06  18.05    5   7.626 -0.908   2
2021  356    14.16   203.85  E62    36   24.84   12.12   4.97    2  12.130  0.891   2
2021  356    14.27   203.85  E62    36   24.84   12.12   4.97    3  13.924  0.891   2
2021  356    14.24   203.85  E62    36   24.84   12.12   4.97    4  12.949  0.891   2
2021  356    14.27   203.85  E62    36   24.84   12.12   4.97    5   9.919  0.891   2
2021  356    18.80   276.06  E63    47   24.99   12.12  10.18    3   7.664  1.156   2
2021  356    15.74   179.65  E63    35   24.88   12.11  16.50    2  10.025 -0.860   2
2021  356    15.73   179.65  E63    35   24.88   12.11  16.50    3  13.075 -0.860   2
2021  356    15.64   179.65  E63    35   24.88   12.11  16.50    4  11.064 -0.860   2
2021  356    15.69   179.65  E63    35   24.88   12.11  16.50    5  11.691 -0.860   2
2021  356    14.16   246.63  E66    43   24.86   12.12  19.09    1  11.545 -1.109   2
2021  356    14.15   246.63  E66    43   24.86   12.12  19.09    2  13.006 -1.109   2
2021  356    14.26   246.63  E66    43   24.86   12.12  19.09    3  11.787 -1.109   2
2021  356    14.23   246.63  E66    43   24.86   12.12  19.09    4   9.744 -1.109   2
2021  356    14.11   246.63  E66    43   24.86   12.12  19.09    5  10.766 -1.109   2
2021  356    16.24   151.87  E67    43   19.98    5.15  14.84    1   8.127 -0.615   1
2021  356    17.35   151.87  E67    43   19.98    5.15  14.84    2   8.095 -0.615   1
2021  356    17.23   151.87  E67    43   19.98    5.15  14.84    3   7.441 -0.615   1
2021  356    17.40   151.87  E67    43   19.98    5.15  14.84    4   9.283 -0.615   1
2021  356    17.62   151.87  E67    43   19.98    5.15  14.84    5  12.125 -0.615   1
2021  356    16.01   239.37  E67    42   24.88   12.09   7.42    1   7.009  1.054   2
2021  356    16.19   239.37  E67    42   24.88   12.09   7.42    2  10.530  1.054   2
2021  356    16.28   239.37  E67    42   24.88   12.09   7.42    3   7.790  1.054   2
2021  356    16.22   239.37  E67    42   24.88   12.09   7.42    4  12.256  1.054   2
2021  356    16.13   239.37  E67    42   24.88   12.09   7.42    5  10.980  1.054   2
2021  356    16.95   206.97  E69    35   24.95   12.07   9.87    2   7.017 -0.863   2
2021  356    16.96   206.97  E69    35   24.95   12.07   9.87    3   7.219 -0.863   2
2021  356    16.95   206.97  E69    35   24.95   12.07   9.87    4   9.958 -0.863   2
2021  356    16.45   271.83  E70    47   24.96   12.13   1.74    2   9.435  1.172   2
2021  356    16.37   271.83  E70    47   24.96   12.13   1.74    3   9.320  1.172   2
2021  356    15.14   175.52  E70    34   24.96   12.06   8.22    2   8.985 -0.840   2
2021  356    15.16   175.52  E70    34   24.96   12.06   8.22    3  11.121 -0.840   2
2021  356    18.96   245.70  E71    23   18.97   12.14  23.80    2   8.422  0.917   2
2021  356    18.96   245.70  E71    23   18.97   12.14  23.80    3   8.692  0.917   2
2021  356    18.72   245.70  E71    23   18.97   12.14  23.80    5   8.167  0.917   2
2021  356    14.53   211.60  E73    37   24.91   12.02  21.45    1   8.193  0.904   2
2021  356    17.82   211.60  E73    37   24.91   12.02  21.45    2  12.466  0.904   2
2021  356    17.90   211.60  E73    37   24.91   12.02  21.45    3   9.983  0.904   2
2021  356    17.80   211.60  E73    37   24.91   12.02  21.45    4  11.519  0.904   2
2021  356    17.74   211.60  E73    37   24.91   12.02  21.45    5  10.219  0.904   2
2021  356    15.01   169.68  E77    26   24.99   15.48   2.99    2  10.103  0.943   2
2021  356    14.93   169.68  E77    26   24.99   15.48   2.99    3  10.460  0.943   2
2021  356    14.83   169.68  E77    26   24.99   15.48   2.99    4  10.678  0.943   2
2021  356    15.02   169.68  E77    26   24.99   15.48   2.99    5  10.553  0.943   2
2021  356    19.06   172.75  E79    24   20.75   12.05   0.20    2  10.675 -0.758   2
2021  356    18.93   172.75  E79    24   20.75   12.05   0.20    3  12.294 -0.758   2
2021  356    19.00   172.75  E79    24   20.75   12.05   0.20    4  10.746 -0.758   2
2021  356    19.03   172.75  E79    24   20.75   12.05   0.20    5  11.099 -0.758   2
2021  356    18.77   175.72  E82    34   24.83   12.09  11.23    2  11.795  0.847   2
2021  356    18.79   175.72  E82    34   24.83   12.09  11.23    3  14.071  0.847   2
2021  356    18.88   175.72  E82    34   24.83   12.09  11.23    4  14.601  0.847   2
2021  356    18.83   175.72  E82    34   24.83   12.09  11.23    5   9.731  0.847   2
2021  356    17.79   208.36  E83    36   24.82   12.02  13.28    2   7.967  0.894   2
2021  356    17.88   208.36  E83    36   24.82   12.02  13.28    3   7.059  0.894   2
2021  356    17.63   208.36  E83    36   24.82   12.02  13.28    4   9.612  0.894   2
2021  356    17.85   208.36  E83    36   24.82   12.02  13.28    5   8.597  0.894   2
2021  356    17.94   149.15  E89    43   19.86    5.11   9.54    2   8.984  0.608   1
2021  356    17.79   149.15  E89    43   19.86    5.11   9.54    3   8.431  0.608   1
2021  356    17.86   149.15  E89    43   19.86    5.11   9.54    4   8.444  0.608   1
2021  356    18.21   149.15  E89    43   19.86    5.11   9.54    5   9.391  0.608   1
2021  356    17.32   236.17  E89    40   24.96   12.12   2.92    2   8.173 -1.005   2
2021  356    17.32   236.17  E89    40   24.96   12.12   2.92    4   8.677 -1.005   2
2021  356    17.25   236.17  E89    40   24.96   12.12   2.92    5   8.891 -1.005   2
2021  356    14.30   146.81  E91    43   19.99    5.09   6.44    1   9.598 -0.620   1
2021  356    14.40   146.81  E91    43   19.99    5.09   6.44    2  17.603 -0.620   1
2021  356    14.28   146.81  E91    43   19.99    5.09   6.44    3  15.751 -0.620   1
2021  356    14.27   146.81  E91    43   19.99    5.09   6.44    4  16.464 -0.620   1
2021  356    14.43   152.05  E94    42   19.90    5.06  17.63    1   7.595  0.589   1
2021  356    14.56   152.05  E94    42   19.90    5.06  17.63    2  15.180  0.589   1
2021  356    14.43   152.05  E94    42   19.90    5.06  17.63    3  15.576  0.589   1
2021  356    14.43   152.05  E94    42   19.90    5.06  17.63    4  16.206  0.589   1
2021  356    17.88   239.88  E94    39   24.84   12.09  10.97    2  10.243 -0.996   2
2021  356    17.97   239.88  E94    39   24.84   12.09  10.97    3   8.964 -0.996   2
2021  356    18.01   239.88  E94    39   24.84   12.09  10.97    4   8.330 -0.996   2
2021  356    18.09   239.88  E94    39   24.84   12.09  10.97    5   8.613 -0.996   2
2021  356    13.98   162.96  C105    37   19.99    5.13   5.81    3   9.747 -0.525   1
2021  356    14.29   162.96  C105    37   19.99    5.13   5.81    4  15.114 -0.525   1
2021  356    14.30   162.96  C105    37   19.99    5.13   5.81    5  13.983 -0.525   1
2021  356    15.19   136.41  C106    40   19.95    5.07   3.87    3   8.422 -0.577   1
2021  356    18.83   270.81  C106    21   18.61   12.06  23.82    5   7.358  0.840   2
2021  356    15.49   195.77  C108    32   24.90   12.02   2.55    4   7.798  0.778   2
2021  356    18.29   133.08  C113    26   14.04    5.11  22.82    5   8.584  0.476   1
2021  356    15.57   228.69  C113    37   24.86   12.07  16.70    2   8.106 -0.914   2
2021  356    16.88   198.88  C114    32   24.81   12.12  15.56    2   8.215 -0.801   2
2021  356    16.77   198.88  C114    32   24.81   12.12  15.56    5  11.235 -0.801   2
2021  356    18.40   155.17  C115    21   19.93   11.87   0.17    2   9.209  0.707   1
2021  356    18.36   155.17  C115    21   19.93   11.87   0.17    5  10.561  0.707   1
2021  356    18.01   173.58  C117    31   24.82   12.18   9.22    2   9.185  0.793   2
2021  356    17.83   173.58  C117    31   24.82   12.18   9.22    5  11.003  0.793   2
2021  356    19.03   211.63  C118    30   23.26   12.16   0.25    2  11.019 -0.823   2
2021  356    12.14   211.63  C118    30   23.26   12.16   0.25    3   7.400 -0.823   2
2021  356    18.92   211.63  C118    30   23.26   12.16   0.25    5   8.424 -0.823   2
2021  356    15.42   149.80  C119    41   19.87    5.16   7.61    1   9.667  0.583   1
2021  356    15.96   149.80  C119    41   19.87    5.16   7.61    2  10.975  0.583   1
2021  356    15.97   149.80  C119    41   19.87    5.16   7.61    5   9.592  0.583   1
2021  356    19.45   250.85  C119    45   24.94   12.05   1.17    1   9.553 -1.150   2
2021  356    19.05   250.85  C119    45   24.94   12.05   1.17    2  12.068 -1.150   2
2021  356    19.05   250.85  C119    45   24.94   12.05   1.17    5   9.092 -1.150   2
2021  356    15.55   139.32  C121    42   19.83    5.09  15.32    2  10.055  0.596   1
2021  356    15.47   139.32  C121    42   19.83    5.09  15.32    5  11.488  0.596   1
2021  356    15.90   237.61  C121    39   24.95   12.08   9.02    1   8.996 -0.981   2
2021  356    16.02   237.61  C121    39   24.95   12.08   9.02    5   9.747 -0.981   2
2021  356    14.94   205.44  C122    33   24.86   12.05   7.95    2   7.302 -0.819   2
2021  356    14.91   196.34  C123    32   24.96   12.12  18.47    2  11.161  0.784   2
2021  356    14.93   196.34  C123    32   24.96   12.12  18.47    5   7.524  0.784   2
2021  356    14.42   167.50  C124    32   24.91   12.05  16.78    2  11.569  0.790   2
2021  356    14.34   167.50  C124    32   24.91   12.05  16.78    5   8.596  0.790   2
2021  356    18.34   170.07  C126    31   24.99   12.06  13.94    2  10.931 -0.777   2
2021  356    16.46   170.07  C126    31   24.99   12.06  13.94    5   9.541 -0.777   2
2021  356    14.66   211.33  C127    33   24.97   12.17   3.56    2  11.616  0.815   2
2021  356    14.57   211.33  C127    33   24.97   12.17   3.56    5   7.124  0.815   2
2021  356    14.29   153.02  C128    38   19.91    5.02   4.96    1   8.481 -0.542   1
2021  356    14.64   153.02  C128    38   19.91    5.02   4.96    2  15.269 -0.542   1
2021  356    14.50   153.02  C128    38   19.91    5.02   4.96    5  13.151 -0.542   1
2021  356    14.00   224.97  C129    34   24.89   12.03  20.40    1   8.729  0.856   2
2021  356    16.96   224.97  C129    34   24.89   12.03  20.40    2  10.600  0.856   2
2021  356    14.13   224.97  C129    34   24.89   12.03  20.40    3   7.061  0.856   2
2021  356    16.97   224.97  C129    34   24.89   12.03  20.40    5  10.801  0.856   2
2021  356    16.68   161.19  C130    38   19.98    5.12  21.61    2  12.721 -0.539   1
2021  356    16.63   161.19  C130    38   19.98    5.12  21.61    5  11.387 -0.539   1
2021  356    14.94   264.87  C130    40   24.89   12.06  15.38    2   8.931  0.995   2
2021  356    18.73   201.03  C131    32   24.86   12.19  10.89    2  10.282  0.794   2
2021  356    16.81   201.03  C131    32   24.86   12.19  10.89    5  10.080  0.794   2
2021  356    18.81   143.09  C135    39   19.88    5.02  12.27    2  13.548 -0.559   1
2021  356    18.14   143.09  C135    39   19.88    5.02  12.27    5  12.339 -0.559   1
2021  356    14.44   242.22  C135    38   24.90   12.02   5.70    1  11.611  0.931   2
2021  356    14.57   242.22  C135    38   24.90   12.02   5.70    2  13.518  0.931   2
2021  356    14.34   242.22  C135    38   24.90   12.02   5.70    3  11.408  0.931   2
2021  356    14.48   242.22  C135    38   24.90   12.02   5.70    5  12.306  0.931   2
2021  356    16.52   182.43  C136    31   24.87   12.13   1.73    2   8.709  0.774   2
2021  356    14.21   177.97  C137    31   24.82   12.16   6.41    2  13.020 -0.779   2
2021  356    14.16   177.97  C137    31   24.82   12.16   6.41    5  11.883 -0.779   2
2021  356    18.68   258.67  C138    40   24.93   12.11  22.79    2  12.122  0.987   2
2021  356    17.12   258.67  C138    40   24.93   12.11  22.79    3  11.473  0.987   2
2021  356    18.71   258.67  C138    40   24.93   12.11  22.79    5   9.822  0.987   2
2021  356    17.75   188.39  C139    32   24.91   12.07  23.05    2  11.308 -0.793   2
2021  356    17.70   188.39  C139    32   24.91   12.07  23.05    5  13.300 -0.793   2
2021  356    14.84   134.49  C140    41   19.89    5.10  19.67    5  15.625 -0.587   1
2021  356    17.84   232.70  C140    35   24.91   12.13  13.06    2  10.313  0.891   2
