year  doy  maxRHL1  meanazm  sat   delT   minE    maxE  UTC  ObsType  p/k   DynCor  MaskPart
2021  352    17.78   274.98  G26    34   24.87   12.17  18.74    3   8.331  0.867   1
2021  352    12.90   142.89  G27    36   19.86    5.10   3.03    1   7.193 -0.520   1
2021  352    14.74   142.89  G27    36   19.86    5.10   3.03    2   8.389 -0.520   1
2021  352    14.74   142.89  G27    36   19.86    5.10   3.03    3  11.736 -0.520   1
2021  352    14.75   142.89  G27    36   19.86    5.10   3.03    4  13.380 -0.520   1
2021  352    19.24   253.21  G27    33   24.84   12.16  21.19    3  12.975  0.845   2
2021  352    19.32   253.21  G27    33   24.84   12.16  21.19    4  14.729  0.845   2
2021  352    15.61   183.29  G29    29   24.98   12.18  16.83    3   8.086  0.712   2
2021  352    15.68   176.74  G30    30   24.81   12.18   8.22    2  10.095  0.744   2
2021  352    15.68   176.74  G30    30   24.81   12.18   8.22    3  11.713  0.744   2
2021  352    17.12   176.74  G30    30   24.81   12.18   8.22    4  11.101  0.744   2
2021  352    15.91   189.67  G31    30   24.92   12.01  21.91    2   9.153 -0.751   2
2021  352    15.91   189.67  G31    30   24.92   12.01  21.91    3   9.302 -0.751   2
2021  352    16.54   221.24  G32    33   24.82   12.19  19.13    2  10.806 -0.837   2
2021  352    16.54   221.24  G32    33   24.82   12.19  19.13    3  12.286 -0.837   2
2021  352    16.51   221.24  G32    33   24.82   12.19  19.13    4  11.727 -0.837   2
2021  352    14.36   139.68  R35    32   19.80    5.13   0.49    3   7.674  0.450   1
2021  352    14.36   139.68  R35    32   19.80    5.13   0.49    4   8.625  0.450   1
2021  352    15.00   227.96  R35    27   24.81   12.18  17.59    3   8.024 -0.684   2
2021  352    15.00   227.96  R35    27   24.81   12.18  17.59    4   7.713 -0.684   2
2021  352    13.35   163.11  R36    30   20.00    5.01   1.62    4   7.166  0.419   1
2021  352    15.83   256.97  R36    33   24.93   12.15  18.45    3   8.200 -0.846   2
2021  352    17.91   244.46  R39    32   24.95   12.04   6.72    3  10.833  0.796   2
2021  352    17.91   244.46  R39    32   24.95   12.04   6.72    4  11.051  0.796   2
2021  352    19.18   274.62  R40    35   24.93   12.11   8.65    3  10.181  0.873   2
2021  352    19.32   274.62  R40    35   24.93   12.11   8.65    4  10.378  0.873   2
2021  352    14.60   260.34  R41    36   24.96   12.05   2.45    1   7.237 -0.908   2
2021  352    15.27   260.34  R41    36   24.96   12.05   2.45    3  11.606 -0.908   2
2021  352    15.27   260.34  R41    36   24.96   12.05   2.45    4  11.623 -0.908   2
2021  352    15.03   275.57  R46    35   24.93   12.02  16.68    1   7.463  0.865   2
2021  352    15.68   275.57  R46    35   24.93   12.02  16.68    3   8.205  0.865   2
2021  352    15.68   275.57  R46    35   24.93   12.02  16.68    4   8.693  0.865   2
2021  352    16.32   188.52  E60    35   24.97   12.06  12.26    2   9.534  0.852   2
2021  352    16.24   188.52  E60    35   24.97   12.06  12.26    3  10.240  0.852   2
2021  352    16.19   188.52  E60    35   24.97   12.06  12.26    4   9.784  0.852   2
2021  352    16.40   188.52  E60    35   24.97   12.06  12.26    5   9.634  0.852   2
2021  352    14.57   162.88  E61    42   19.88    5.04  15.93    2  14.097 -0.592   1
2021  352    14.56   162.88  E61    42   19.88    5.04  15.93    3  14.302 -0.592   1
2021  352    14.57   162.88  E61    42   19.88    5.04  15.93    4  14.951 -0.592   1
2021  352    19.32   253.97  E61    45   24.97   12.14   8.75    1  12.410  1.128   2
2021  352    19.29   253.97  E61    45   24.97   12.14   8.75    2  15.037  1.128   2
2021  352    19.26   253.97  E61    45   24.97   12.14   8.75    3  12.051  1.128   2
2021  352    19.24   253.97  E61    45   24.97   12.14   8.75    4  15.393  1.128   2
2021  352    19.19   253.97  E61    45   24.97   12.14   8.75    5   9.349  1.128   2
2021  352    14.69   156.92  E62    43   19.88    5.00   2.15    1  12.432  0.606   1
2021  352    14.66   156.92  E62    43   19.88    5.00   2.15    2  17.430  0.606   1
2021  352    14.64   156.92  E62    43   19.88    5.00   2.15    3  16.243  0.606   1
2021  352    14.65   156.92  E62    43   19.88    5.00   2.15    4  18.092  0.606   1
2021  352    14.34   156.92  E62    43   19.88    5.00   2.15    5  11.589  0.606   1
2021  352    16.08   133.29  E63    34   15.78    5.07  13.78    1   7.960 -0.558   1
2021  352    16.19   133.29  E63    34   15.78    5.07  13.78    2   8.241 -0.558   1
2021  352    16.00   133.29  E63    34   15.78    5.07  13.78    3   9.455 -0.558   1
2021  352    16.11   133.29  E63    34   15.78    5.07  13.78    4   7.439 -0.558   1
2021  352    16.24   217.05  E63    38   24.95   12.01   6.14    1   9.689  0.939   2
2021  352    17.31   217.05  E63    38   24.95   12.01   6.14    2   8.012  0.939   2
2021  352    17.43   217.05  E63    38   24.95   12.01   6.14    3  10.436  0.939   2
2021  352    17.45   217.05  E63    38   24.95   12.01   6.14    4  12.046  0.939   2
2021  352    16.11   224.18  E65    39   24.98   12.01  18.80    1   8.170 -0.962   2
2021  352    15.96   224.18  E65    39   24.98   12.01  18.80    2   9.936 -0.962   2
2021  352    16.05   224.18  E65    39   24.98   12.01  18.80    3   8.848 -0.962   2
2021  352    15.99   224.18  E65    39   24.98   12.01  18.80    4   9.356 -0.962   2
2021  352    15.90   224.18  E65    39   24.98   12.01  18.80    5   7.747 -0.962   2
2021  352    14.79   192.52  E66    34   24.84   12.16  17.46    2  12.721 -0.866   2
2021  352    14.86   192.52  E66    34   24.84   12.16  17.46    3  10.947 -0.866   2
2021  352    14.86   192.52  E66    34   24.84   12.16  17.46    4  11.902 -0.866   2
2021  352    14.90   192.52  E66    34   24.84   12.16  17.46    5  12.207 -0.866   2
2021  352    15.10   186.41  E67    34   24.90   12.09   4.10    2  12.317  0.858   2
2021  352    15.13   186.41  E67    34   24.90   12.09   4.10    3  14.715  0.858   2
2021  352    15.01   186.41  E67    34   24.90   12.09   4.10    4  13.569  0.858   2
2021  352    15.05   186.41  E67    34   24.90   12.09   4.10    5  12.393  0.858   2
2021  352    17.43   159.77  E69    41   19.94    5.08   7.65    2  12.699 -0.588   1
2021  352    17.42   159.77  E69    41   19.94    5.08   7.65    3  12.863 -0.588   1
2021  352    17.36   159.77  E69    41   19.94    5.08   7.65    4  15.279 -0.588   1
2021  352    17.08   159.77  E69    41   19.94    5.08   7.65    5  10.393 -0.588   1
2021  352    15.30   250.53  E69    36   24.97   14.43   0.45    1   7.234  1.189   2
2021  352    15.19   250.53  E69    36   24.97   14.43   0.45    2   8.588  1.189   2
2021  352    15.32   250.53  E69    36   24.97   14.43   0.45    3   8.789  1.189   2
2021  352    15.16   250.53  E69    36   24.97   14.43   0.45    4   8.128  1.189   2
2021  352    15.17   250.53  E69    36   24.97   14.43   0.45    5   7.033  1.189   2
2021  352    19.03   192.81  E71    34   24.96   12.18  20.48    2  13.633  0.852   2
2021  352    18.61   192.81  E71    34   24.96   12.18  20.48    3  14.339  0.852   2
2021  352    19.13   192.81  E71    34   24.96   12.18  20.48    4  14.131  0.852   2
2021  352    19.23   192.81  E71    34   24.96   12.18  20.48    5   8.888  0.852   2
2021  352    17.26   163.47  E73    39   19.87    5.72  18.48    2  12.874  0.590   1
2021  352    17.09   163.47  E73    39   19.87    5.72  18.48    3  12.044  0.590   1
2021  352    17.20   163.47  E73    39   19.87    5.72  18.48    4  11.746  0.590   1
2021  352    17.43   163.47  E73    39   19.87    5.72  18.48    5  11.723  0.590   1
2021  352    19.09   254.87  E73    45   24.87   12.04  11.55    1  10.458 -1.134   2
2021  352    19.13   254.87  E73    45   24.87   12.04  11.55    2   7.834 -1.134   2
2021  352    18.98   254.87  E73    45   24.87   12.04  11.55    3   7.169 -1.134   2
2021  352    18.74   254.87  E73    45   24.87   12.04  11.55    5   8.113 -1.134   2
2021  352    15.28   213.18  E82    36   24.99   12.07   2.47    1   8.646 -0.903   2
2021  352    15.27   213.18  E82    36   24.99   12.07   2.47    2  12.726 -0.903   2
2021  352    15.14   213.18  E82    36   24.99   12.07   2.47    3  12.883 -0.903   2
2021  352    15.17   213.18  E82    36   24.99   12.07   2.47    4  12.488 -0.903   2
2021  352    15.22   213.18  E82    36   24.99   12.07   2.47    5  12.150 -0.903   2
2021  352    13.61   160.91  E83    42   19.86    5.04  10.36    1   7.650  0.588   1
2021  352    18.61   160.91  E83    42   19.86    5.04  10.36    2  16.880  0.588   1
2021  352    18.51   160.91  E83    42   19.86    5.04  10.36    3  15.625  0.588   1
2021  352    18.50   160.91  E83    42   19.86    5.04  10.36    4  16.841  0.588   1
2021  352    18.24   160.91  E83    42   19.86    5.04  10.36    5  10.641  0.588   1
2021  352    14.51   251.14  E83    44   24.92   12.09   3.52    1  16.110 -1.133   2
2021  352    14.50   251.14  E83    44   24.92   12.09   3.52    2  14.331 -1.133   2
2021  352    14.58   251.14  E83    44   24.92   12.09   3.52    3  13.202 -1.133   2
2021  352    14.57   251.14  E83    44   24.92   12.09   3.52    4  14.891 -1.133   2
2021  352    14.61   251.14  E83    44   24.92   12.09   3.52    5  13.259 -1.133   2
2021  352    17.69   227.23  E84    39   24.84   12.14  22.79    1   7.657  0.985   2
2021  352    18.26   227.23  E84    39   24.84   12.14  22.79    2  11.064  0.985   2
2021  352    18.19   227.23  E84    39   24.84   12.14  22.79    3  11.231  0.985   2
2021  352    18.24   227.23  E84    39   24.84   12.14  22.79    4   9.813  0.985   2
2021  352    18.47   227.23  E84    39   24.84   12.14  22.79    5  10.236  0.985   2
2021  352    15.73   259.60  E85    46   24.90   12.06  17.12    1  10.346  1.147   2
2021  352    16.29   259.60  E85    46   24.90   12.06  17.12    2  10.718  1.147   2
2021  352    16.36   259.60  E85    46   24.90   12.06  17.12    3   9.856  1.147   2
2021  352    16.31   259.60  E85    46   24.90   12.06  17.12    4  10.748  1.147   2
2021  352    16.37   259.60  E85    46   24.90   12.06  17.12    5   8.049  1.147   2
2021  352    18.84   165.84  E85    21   24.14   16.48  23.82    2   8.308 -0.946   2
2021  352    18.72   165.84  E85    21   24.14   16.48  23.82    3   8.707 -0.946   2
2021  352    18.85   165.84  E85    21   24.14   16.48  23.82    4   9.517 -0.946   2
2021  352    15.68   134.74  E88    46   19.88    5.14  21.86    1   8.291 -0.663   1
2021  352    18.97   134.74  E88    46   19.88    5.14  21.86    2   8.844 -0.663   1
2021  352    18.97   134.74  E88    46   19.88    5.14  21.86    3  10.233 -0.663   1
2021  352    19.11   134.74  E88    46   19.88    5.14  21.86    4   8.000 -0.663   1
2021  352    14.44   219.58  E88    38   24.87   12.01  14.32    2  12.924  0.943   2
2021  352    14.52   219.58  E88    38   24.87   12.01  14.32    3  14.279  0.943   2
2021  352    14.51   219.58  E88    38   24.87   12.01  14.32    4  14.213  0.943   2
2021  352    14.55   219.58  E88    38   24.87   12.01  14.32    5  12.446  0.943   2
2021  352    14.03   184.33  E89    35   24.99   12.05   1.07    1   7.229 -0.849   2
2021  352    16.72   184.33  E89    35   24.99   12.05   1.07    2  10.610 -0.849   2
2021  352    16.74   184.33  E89    35   24.99   12.05   1.07    3  11.736 -0.849   2
2021  352    16.58   184.33  E89    35   24.99   12.05   1.07    4  11.698 -0.849   2
2021  352    16.65   184.33  E89    35   24.99   12.05   1.07    5  10.494 -0.849   2
2021  352    18.46   187.83  E94    34   24.92   12.16   9.18    2  11.675 -0.838   2
2021  352    18.36   187.83  E94    34   24.92   12.16   9.18    3  15.200 -0.838   2
2021  352    18.43   187.83  E94    34   24.92   12.16   9.18    4  12.434 -0.838   2
2021  352    18.52   187.83  E94    34   24.92   12.16   9.18    5   7.393 -0.838   2
2021  352    15.41   163.32  C105    30   19.80    7.76  16.80    4  11.866  0.589   1
2021  352    15.53   163.32  C105    30   19.80    7.76  16.80    5  10.546  0.589   1
2021  352    19.25   272.89  C105    58   24.97   12.04   9.89    3  10.330 -1.604   2
2021  352    19.11   272.89  C105    58   24.97   12.04   9.89    4  14.146 -1.604   2
2021  352    19.15   272.89  C105    58   24.97   12.04   9.89    5  16.028 -1.604   2
2021  352    14.60   136.56  C106    41   19.93    5.12  15.52    3  10.585  0.590   1
2021  352    14.59   136.56  C106    41   19.93    5.12  15.52    4  16.687  0.590   1
2021  352    14.58   136.56  C106    41   19.93    5.12  15.52    5  17.818  0.590   1
2021  352    18.59   234.84  C106    37   24.88   12.03   9.24    4  14.994 -0.924   2
2021  352    18.52   234.84  C106    37   24.88   12.03   9.24    5  14.398 -0.924   2
2021  352    14.59   194.76  C108    32   24.80   12.03  15.63    4  13.869 -0.793   2
2021  352    14.71   194.76  C108    32   24.80   12.03  15.63    5  12.398 -0.793   2
2021  352    14.46   194.58  C113    31   24.83   12.13   2.75    2  13.333  0.777   2
2021  352    14.39   194.58  C113    31   24.83   12.13   2.75    5  12.098  0.777   2
2021  352    14.96   167.73  C114    32   24.98   12.06   1.19    2  11.327  0.789   2
2021  352    14.97   167.73  C114    32   24.98   12.06   1.19    5  12.107  0.789   2
2021  352    16.47   154.99  C115    38   19.91    5.10  13.42    2   9.642 -0.540   1
2021  352    16.56   154.99  C115    38   19.91    5.10  13.42    5   8.465 -0.540   1
2021  352    17.06   257.21  C115    40   24.96   12.12   7.05    1  12.630  0.987   2
2021  352    18.36   257.21  C115    40   24.96   12.12   7.05    2  10.339  0.987   2
2021  352    18.41   257.21  C115    40   24.96   12.12   7.05    5   8.595  0.987   2
2021  352    15.87   224.17  C116    35   24.96   12.04   4.74    2  12.214  0.855   1
2021  352    15.31   224.17  C116    35   24.96   12.04   4.74    3   8.849  0.855   1
2021  352    15.95   224.17  C116    35   24.96   12.04   4.74    5  10.220  0.855   1
2021  352    18.71   172.00  C117    32   25.00   12.01  22.38    2  15.977 -0.784   2
2021  352    15.99   172.00  C117    32   25.00   12.01  22.38    5  12.732 -0.784   2
2021  352    16.62   212.88  C118    32   24.83   12.17  11.96    2   9.916  0.820   2
2021  352    16.68   212.88  C118    32   24.83   12.17  11.96    5   8.021  0.820   2
2021  352    18.37   148.01  C119    39   19.90    5.10  20.84    2  14.392 -0.555   1
2021  352    18.09   148.01  C119    39   19.90    5.10  20.84    5  17.188 -0.555   1
2021  352    14.47   248.51  C119    38   24.90   12.14  14.36    1  12.344  0.955   2
2021  352    14.42   248.51  C119    38   24.90   12.14  14.36    2  13.543  0.955   2
2021  352    14.49   248.51  C119    38   24.90   12.14  14.36    3  10.128  0.955   2
2021  352    14.49   248.51  C119    38   24.90   12.14  14.36    5  14.527  0.955   2
2021  352    18.50   188.14  C120    32   24.85   12.03  10.25    2  12.299  0.780   2
2021  352    16.61   188.14  C120    32   24.85   12.03  10.25    5   9.815  0.780   2
2021  352    19.21   237.01  C121    37   24.89   12.03  21.65    2  14.232  0.908   2
2021  352    19.33   237.01  C121    37   24.89   12.03  21.65    5  12.729  0.908   2
2021  352    18.41   206.16  C122    32   24.89   12.11  19.53    2  11.845  0.799   2
2021  352    17.35   206.16  C122    32   24.89   12.11  19.53    5   9.940  0.799   2
2021  352    15.79   164.02  C123    37   19.81    5.19   6.00    2  12.419 -0.531   1
2021  352    15.71   164.02  C123    37   19.81    5.19   6.00    5  11.016 -0.531   1
2021  352    14.54   135.76  C124    40   19.82    5.09   3.96    1   9.964 -0.580   1
2021  352    14.54   135.76  C124    40   19.82    5.09   3.96    2  16.561 -0.580   1
2021  352    14.58   135.76  C124    40   19.82    5.09   3.96    3   9.692 -0.580   1
2021  352    14.54   135.76  C124    40   19.82    5.09   3.96    5  17.900 -0.580   1
2021  352    14.44   210.65  C127    34   24.84   12.07  16.32    1   7.771 -0.835   2
2021  352    14.39   210.65  C127    34   24.84   12.07  16.32    2  11.248 -0.835   2
2021  352    14.32   210.65  C127    34   24.84   12.07  16.32    5   9.456 -0.835   2
2021  352    14.84   154.57  C128    40   19.99    5.17  16.08    2  10.436  0.567   1
2021  352    14.69   154.57  C128    40   19.99    5.17  16.08    3   7.526  0.567   1
2021  352    14.81   154.57  C128    40   19.99    5.17  16.08    5  11.092  0.567   1
2021  352    18.80   257.65  C128    48   24.90   12.02   9.53    1  10.297 -1.229   2
2021  352    18.77   257.65  C128    48   24.90   12.02   9.53    2  11.641 -1.229   2
2021  352    18.79   257.65  C128    48   24.90   12.02   9.53    5   7.453 -1.229   2
2021  352    16.90   190.33  C129    32   24.86   12.17   7.36    2  12.413 -0.791   2
2021  352    16.79   190.33  C129    32   24.86   12.17   7.36    5   7.522 -0.791   2
2021  352    16.72   132.53  C130    22   12.24    5.06   7.07    1   7.345  0.443   1
2021  352    16.88   132.53  C130    22   12.24    5.06   7.07    3   7.909  0.443   1
2021  352    16.36   227.29  C130    37   24.94   12.17   0.99    1  11.840 -0.933   2
2021  352    16.84   227.29  C130    37   24.94   12.17   0.99    5   7.914 -0.933   2
2021  352    18.76   200.47  C131    22   24.86   16.01  23.80    2   7.624 -0.905   2
2021  352    18.00   200.47  C131    22   24.86   16.01  23.80    5   8.970 -0.905   2
2021  352    13.71   144.04  C135    40   19.45    5.16  23.66    1   9.229  0.577   1
2021  352    17.58   144.04  C135    40   19.45    5.16  23.66    2  11.955  0.577   1
2021  352    14.03   144.04  C135    40   19.45    5.16  23.66    3   8.656  0.577   1
2021  352    17.51   144.04  C135    40   19.45    5.16  23.66    5  13.840  0.577   1
2021  352    14.67   243.47  C135    41   24.86   12.08  17.33    1  11.599 -1.028   2
2021  352    14.69   243.47  C135    41   24.86   12.08  17.33    2   9.648 -1.028   2
2021  352    14.58   243.47  C135    41   24.86   12.08  17.33    3   8.331 -1.028   2
2021  352    14.74   243.47  C135    41   24.86   12.08  17.33    5   9.650 -1.028   2
2021  352    15.13   181.41  C136    31   24.98   12.08  14.90    2  12.631 -0.779   2
2021  352    15.13   181.41  C136    31   24.98   12.08  14.90    5  12.067 -0.779   2
2021  352    16.52   179.27  C137    31   24.94   12.08  17.70    2  11.308  0.780   2
2021  352    16.57   179.27  C137    31   24.94   12.08  17.70    5  10.864  0.780   2
2021  352    18.19   220.67  C138    36   24.87   12.03   8.68    2  12.341 -0.882   2
2021  352    18.25   220.67  C138    36   24.87   12.03   8.68    5  11.171 -0.882   2
2021  352    18.83   159.69  C139    39   19.91    5.18   8.43    2  14.138  0.561   1
2021  352    18.05   159.69  C139    39   19.91    5.18   8.43    5  12.307  0.561   1
2021  352    16.00   266.09  C139    55   25.00   12.03   1.70    2   9.082 -1.497   2
2021  352    15.63   266.09  C139    55   25.00   12.03   1.70    3   7.982 -1.497   2
2021  352    16.07   266.09  C139    55   25.00   12.03   1.70    5   9.459 -1.497   2
