year  doy  maxRHL1  meanazm  sat   delT   minE    maxE  UTC  ObsType  p/k   DynCor  MaskPart
              m       deg           min   deg     deg   hr                        
2021  357    15.15   159.33  E77    43   19.98    5.00  15.34    1   7.440 -0.596   1
2021  357    17.30   159.33  E77    43   19.98    5.00  15.34    2  10.239 -0.596   1
2021  357    17.29   159.33  E77    43   19.98    5.00  15.34    3  10.012 -0.596   1
2021  357    17.35   159.33  E77    43   19.98    5.00  15.34    4  10.551 -0.596   1
2021  357    17.57   159.33  E77    43   19.98    5.00  15.34    5  15.089 -0.596   1
2021  357    16.72   251.60  E77    24   24.89   17.93   8.22    2   7.054  1.292   2
2021  357    17.72   161.29  E79    42   19.87    5.04  10.04    2  12.338  0.588   1
2021  357    17.69   161.29  E79    42   19.87    5.04  10.04    3   9.439  0.588   1
2021  357    17.76   161.29  E79    42   19.87    5.04  10.04    4  11.118  0.588   1
2021  357    17.99   161.29  E79    42   19.87    5.04  10.04    5  14.572  0.588   1
2021  357    17.53   164.40  E82    17   19.87   13.65  23.52    2   7.646 -0.786   1
2021  357    17.80   164.40  E82    17   19.87   13.65  23.52    3   7.606 -0.786   1
2021  357    17.67   164.40  E82    17   19.87   13.65  23.52    4   7.777 -0.786   1
2021  357    17.60   164.40  E82    17   19.87   13.65  23.52    5   7.369 -0.786   1
2021  357    14.63   256.90  E82    45   24.88   12.05  16.60    1  11.190  1.135   2
2021  357    14.66   256.90  E82    45   24.88   12.05  16.60    2  11.756  1.135   2
2021  357    14.72   256.90  E82    45   24.88   12.05  16.60    3  10.683  1.135   2
2021  357    14.58   256.90  E82    45   24.88   12.05  16.60    4  11.767  1.135   2
2021  357    14.62   256.90  E82    45   24.88   12.05  16.60    5  11.106  1.135   2
2021  357    15.18   189.08  E84    34   24.96   12.09   8.93    2   9.783 -0.842   2
2021  357    15.06   189.08  E84    34   24.96   12.09   8.93    3   9.876 -0.842   2
2021  357    15.23   189.08  E84    34   24.96   12.09   8.93    4   7.749 -0.842   2
2021  357    15.13   189.08  E84    34   24.96   12.09   8.93    5  10.812 -0.842   2
2021  357    16.14   132.18  E85    23   12.49    5.02   8.59    2   7.310  0.460   1
2021  357    15.98   132.18  E85    23   12.49    5.02   8.59    3   7.925  0.460   1
2021  357    15.97   132.18  E85    23   12.49    5.02   8.59    4   7.603  0.460   1
2021  357    18.37   215.45  E85    36   24.95   12.10   2.20    3  10.159 -0.907   2
2021  357    18.30   215.45  E85    36   24.95   12.10   2.20    4  10.834 -0.907   2
2021  357    18.39   215.45  E85    36   24.95   12.10   2.20    5   8.035 -0.907   2
2021  357    18.82   182.24  E88    35   24.94   12.02   0.64    2  13.353 -0.849   2
2021  357    18.95   182.24  E88    35   24.94   12.02   0.64    3  15.471 -0.849   2
2021  357    18.78   182.24  E88    35   24.94   12.02   0.64    4  15.042 -0.849   2
2021  357    18.72   182.24  E88    35   24.94   12.02   0.64    5  10.081 -0.849   2
2021  357    16.14   137.02  E89    45   19.93    5.16  21.67    3  13.746 -0.656   1
2021  357    16.11   137.02  E89    45   19.93    5.16  21.67    4  11.115 -0.656   1
2021  357    17.17   221.91  E89    38   24.84   12.13  14.13    2   9.506  0.957   2
2021  357    17.19   221.91  E89    38   24.84   12.13  14.13    3  10.584  0.957   2
2021  357    17.18   221.91  E89    38   24.84   12.13  14.13    4   9.276  0.957   2
2021  357    14.93   133.55  E91    40   18.29    5.11  16.79    1   9.535  0.589   1
2021  357    15.07   133.55  E91    40   18.29    5.11  16.79    2  11.629  0.589   1
2021  357    14.90   133.55  E91    40   18.29    5.11  16.79    3  12.989  0.589   1
2021  357    14.96   133.55  E91    40   18.29    5.11  16.79    4  12.964  0.589   1
2021  357    14.73   133.55  E91    40   18.29    5.11  16.79    5   8.329  0.589   1
2021  357    16.76   218.86  E91    36   24.94   12.11  10.26    3   8.215 -0.897   2
2021  357    16.88   218.86  E91    36   24.94   12.11  10.26    4   9.169 -0.897   2
2021  357    17.24   218.86  E91    36   24.94   12.11  10.26    5   7.756 -0.897   2
2021  357    16.96   225.67  E94    39   24.98   12.15  22.33    1   7.543  0.979   2
2021  357    17.94   225.67  E94    39   24.98   12.15  22.33    2  12.302  0.979   2
