year  doy  maxRHL1  meanazm  sat   delT   minE    maxE  UTC  ObsType  p/k   DynCor  MaskPart
              m       deg           min   deg     deg   hr                        
2021  358    14.72   137.65   G1    38   19.98    5.06   6.27    3   9.394 -0.531   1
2021  358    14.73   137.65   G1    38   19.98    5.06   6.27    4  12.893 -0.531   1
2021  358    14.32   247.68   G1    33   24.82   12.13   0.48    2   8.526  0.831   2
2021  358    18.66   247.68   G1    33   24.82   12.13   0.48    3   8.731  0.831   2
2021  358    18.71   247.68   G1    33   24.82   12.13   0.48    4  12.167  0.831   2
2021  358    15.51   174.42   G4    30   24.89   12.01   3.77    3   8.472  0.727   2
2021  358    15.59   174.42   G4    30   24.89   12.01   3.77    4   9.335  0.727   2
2021  358    15.94   186.59   G5    29   24.80   12.05  13.11    2   7.868 -0.733   2
2021  358    15.94   186.59   G5    29   24.80   12.05  13.11    3  10.001 -0.733   2
2021  358    15.13   187.87   G6    29   24.96   12.07   9.32    4   7.355 -0.717   2
2021  358    14.39   162.71   G7    31   19.96    7.65   6.77    2   9.459  0.577   1
2021  358    14.39   162.71   G7    31   19.96    7.65   6.77    3  10.665  0.577   1
2021  358    16.64   159.31   G8    35   19.85    5.05   3.73    2  10.477 -0.495   1
2021  358    16.86   159.31   G8    35   19.85    5.05   3.73    4   7.191 -0.495   1
2021  358    17.08   271.87   G8    35   24.94   12.15  22.11    3   7.757  0.875   2
2021  358    14.79   195.19   G9    29   24.85   12.05   4.80    4   7.593  0.720   2
2021  358    16.51   147.00  G10    38   19.94    5.12  21.92    2   8.171  0.546   1
2021  358    16.63   147.00  G10    38   19.94    5.12  21.92    3   9.014  0.546   1
2021  358    16.60   147.00  G10    38   19.94    5.12  21.92    4  11.573  0.546   1
2021  358    16.05   205.42  G11    31   24.98   12.18  10.39    3   8.290 -0.775   2
2021  358    16.00   205.42  G11    31   24.98   12.18  10.39    4   8.569 -0.775   2
2021  358    14.97   202.48  G12    29   24.97   12.12  13.61    3   7.315  0.721   2
2021  358    16.96   144.13  G14    40   19.96    5.01   9.99    4   9.268  0.561   1
2021  358    14.56   163.28  G18    25   19.85    9.63  18.90    2   7.601  0.600   1
2021  358    14.73   163.28  G18    25   19.85    9.63  18.90    3   9.526  0.600   1
2021  358    14.64   163.28  G18    25   19.85    9.63  18.90    4  10.239  0.600   1
2021  358    15.73   132.79  G23    22   12.55    5.00  21.05    1   8.139  0.419   1
2021  358    15.78   132.79  G23    22   12.55    5.00  21.05    3   7.633  0.419   1
2021  358    18.38   238.48  G23    38   24.89   12.01  15.15    3  10.381 -0.941   2
2021  358    18.29   238.48  G23    38   24.89   12.01  15.15    4  11.946 -0.941   2
2021  358    15.61   135.55  G24    38   19.92    5.12  17.78    4  12.172 -0.543   1
2021  358    18.34   245.01  G24    32   24.86   12.15  11.98    3   8.180  0.818   2
2021  358    18.38   245.01  G24    32   24.86   12.15  11.98    4  12.099  0.818   2
2021  358    17.10   224.68  G25    30   24.88   12.13  14.80    4   9.467  0.764   2
2021  358    17.12   162.19  G26    29   19.89    7.67  23.75    4   9.860 -0.553   1
2021  358    14.72   274.92  G26    35   24.89   12.02  18.32    4  13.476  0.864   2
2021  358    18.54   142.84  G27    37   19.99    5.03   2.62    4   9.025 -0.522   1
2021  358    14.32   253.16  G27    34   24.91   12.03  20.77    1   8.688  0.843   2
2021  358    15.96   253.16  G27    34   24.91   12.03  20.77    3  11.414  0.843   2
2021  358    15.91   253.16  G27    34   24.91   12.03  20.77    4  12.136  0.843   2
2021  358    15.47   183.44  G29    29   24.97   12.17  16.43    3   7.878  0.712   2
2021  358    14.96   176.63  G30    30   24.79   12.17   7.80    2   7.227  0.743   2
2021  358    14.96   176.63  G30    30   24.79   12.17   7.80    3   9.206  0.743   2
2021  358    15.00   176.63  G30    30   24.79   12.17   7.80    4   8.801  0.743   2
2021  358    15.30   189.64  G31    30   24.85   12.15  21.50    2   9.046 -0.752   2
2021  358    15.16   189.64  G31    30   24.85   12.15  21.50    3  10.827 -0.752   2
2021  358    14.88   221.36  G32    34   24.91   12.08  18.73    2   9.694 -0.837   2
2021  358    15.02   221.36  G32    34   24.91   12.08  18.73    3  12.879 -0.837   2
2021  358    14.93   221.36  G32    34   24.91   12.08  18.73    4  11.393 -0.837   2
2021  358    14.81   225.77  R33    27   24.77   12.11  17.02    3   7.218 -0.680   2
2021  358    14.67   225.77  R33    27   24.77   12.11  17.02    4   7.339 -0.680   2
2021  358    15.53   258.21  R34    34   24.94   12.14  18.08    3  11.958 -0.860   2
2021  358    15.53   258.21  R34    34   24.94   12.14  18.08    4   9.457 -0.860   2
2021  358    14.51   241.01  R37    32   24.97   12.02   6.12    3   8.097  0.781   2
2021  358    17.87   242.90  R43    32   24.98   12.13  14.13    3   9.978  0.790   1
2021  358    17.87   242.90  R43    32   24.98   12.13  14.13    4   8.350  0.790   1
2021  358    14.08   153.18  R44    31   19.97    5.13  21.35    3   7.594 -0.442   1
2021  358    14.20   153.18  R44    31   19.97    5.13  21.35    4   8.346 -0.442   1
2021  358    15.79   275.42  R44    35   24.88   12.17  16.25    4  12.060  0.868   2
2021  358    18.68   257.99  R47    34   24.93   12.05   2.08    4   7.079 -0.866   2
2021  358    14.76   152.23  R49    31   19.77    5.14   5.35    4   7.512 -0.438   1
2021  358    18.87   275.26  R49    32   24.86   13.05   0.27    3  11.156  0.903   2
2021  358    18.87   275.26  R49    32   24.86   13.05   0.27    4   9.766  0.903   2
2021  358    17.17   242.02  R49    31   24.82   12.20  22.12    3   7.191  0.790   2
2021  358    17.17   242.02  R49    31   24.82   12.20  22.12    4   8.616  0.790   2
2021  358    13.58   139.98  R53    31   19.92    5.18  16.10    3   7.531  0.444   1
2021  358    13.58   139.98  R53    31   19.92    5.18  16.10    4   7.729  0.444   1
2021  358    14.50   273.05  E59    47   25.00   12.09  17.74    3  12.185  1.165   2
2021  358    16.27   141.66  E60    44   19.84    5.07   9.12    2   9.051  0.621   1
