year  doy  maxRHL1  meanazm  sat   delT   minE    maxE  UTC  ObsType  p/k   DynCor  MaskPart
              m       deg           min   deg     deg   hr                        
2021  355    14.55   137.64   G1    37   19.88    5.16   6.47    2   7.402 -0.532   1
2021  355    14.67   137.64   G1    37   19.88    5.16   6.47    3  10.993 -0.532   1
2021  355    14.68   137.64   G1    37   19.88    5.16   6.47    4  13.190 -0.532   1
2021  355    17.24   247.68   G1    34   24.91   12.04   0.69    3  11.996  0.831   2
2021  355    17.25   247.68   G1    34   24.91   12.04   0.69    4  10.844  0.831   2
2021  355    18.11   218.22   G2    32   24.93   12.17  10.59    2   7.039 -0.818   2
2021  355    15.59   209.99   G3    30   24.93   12.04   2.07    4   9.542  0.730   2
2021  355    14.08   174.41   G4    29   24.99   12.10   3.98    2   9.815  0.731   2
2021  355    14.23   174.41   G4    29   24.99   12.10   3.98    3   9.816  0.731   2
2021  355    14.25   174.41   G4    29   24.99   12.10   3.98    4  10.956  0.731   2
2021  355    15.37   186.64   G5    30   24.96   12.19  13.31    2   8.350 -0.739   2
2021  355    15.51   186.64   G5    30   24.96   12.19  13.31    3   9.730 -0.739   2
2021  355    17.06   187.88   G6    29   24.89   12.00   9.53    4   9.524 -0.714   2
2021  355    16.00   162.73   G7    30   19.87    7.56   6.97    2  10.179  0.574   1
2021  355    15.85   162.73   G7    30   19.87    7.56   6.97    3  10.570  0.574   1
2021  355    14.95   159.28   G8    35   19.93    5.13   3.93    2   9.553 -0.498   1
2021  355    14.95   159.28   G8    35   19.93    5.13   3.93    3  10.534 -0.498   1
2021  355    14.97   159.28   G8    35   19.93    5.13   3.93    4  11.132 -0.498   1
2021  355    19.09   271.80   G8    35   24.88   12.10  22.31    2   7.016  0.873   2
2021  355    18.80   271.80   G8    35   24.88   12.10  22.31    3   9.765  0.873   2
2021  355    19.02   271.80   G8    35   24.88   12.10  22.31    4  10.420  0.873   2
2021  355    14.17   195.22   G9    29   24.92   12.12   5.01    3   9.732  0.722   2
2021  355    14.34   195.22   G9    29   24.92   12.12   5.01    4   8.102  0.722   2
2021  355    18.56   147.05  G10    38   19.84    5.03  22.12    2  11.560  0.542   1
2021  355    18.44   147.05  G10    38   19.84    5.03  22.12    3  12.394  0.542   1
2021  355    18.61   147.05  G10    38   19.84    5.03  22.12    4  11.439  0.542   1
2021  355    16.19   262.11  G10    48   24.90   12.11  15.83    4   9.024 -1.297   2
2021  355    17.62   205.28  G11    31   24.82   12.02  10.60    3   9.230 -0.769   2
2021  355    16.24   202.49  G12    29   24.80   12.17  13.81    2   8.184  0.718   2
2021  355    16.24   202.49  G12    29   24.80   12.17  13.81    3   9.543  0.718   2
2021  355    18.99   144.18  G14    39   19.83    5.08  10.20    2   7.608  0.559   1
2021  355    18.87   144.18  G14    39   19.83    5.08  10.20    3  11.329  0.559   1
2021  355    18.80   144.18  G14    39   19.83    5.08  10.20    4  13.473  0.559   1
2021  355    14.85   256.84  G14    46   24.97   12.13   3.95    1   7.272 -1.225   2
2021  355    15.48   256.84  G14    46   24.97   12.13   3.95    3   8.018 -1.225   2
2021  355    15.40   256.84  G14    46   24.97   12.13   3.95    4  10.170 -1.225   2
2021  355    15.49   173.84  G16    29   24.87   12.21   1.10    2   7.436 -0.731   2
2021  355    14.58   210.97  G17    31   24.97   12.15   6.84    3  11.072 -0.774   2
2021  355    15.96   163.29  G18    24   19.91    9.69  19.11    2   8.085  0.602   1
2021  355    15.96   163.29  G18    24   19.91    9.69  19.11    3   8.843  0.602   1
2021  355    15.92   163.29  G18    24   19.91    9.69  19.11    4  10.446  0.602   1
2021  355    14.45   220.66  G19    33   24.97   12.01   7.38    1   7.354 -0.814   2
2021  355    16.55   238.53  G23    38   24.97   12.09  15.35    1   9.168 -0.946   2
2021  355    16.68   238.53  G23    38   24.97   12.09  15.35    3   8.927 -0.946   2
2021  355    16.51   238.53  G23    38   24.97   12.09  15.35    4   8.912 -0.946   2
2021  355    14.47   135.58  G24    38   19.82    5.03  17.99    2   8.928 -0.538   1
2021  355    14.47   135.58  G24    38   19.82    5.03  17.99    3  13.096 -0.538   1
2021  355    14.47   135.58  G24    38   19.82    5.03  17.99    4  13.413 -0.538   1
2021  355    18.49   245.01  G24    33   24.96   12.07  12.18    3   8.209  0.818   2
2021  355    18.40   245.01  G24    33   24.96   12.07  12.18    4   9.646  0.818   2
2021  355    15.23   224.62  G25    30   24.85   12.10  15.00    3   8.884  0.763   2
2021  355    15.15   224.62  G25    30   24.85   12.10  15.00    4   9.999  0.763   2
2021  355    17.80   162.46  G26    22   14.26    5.20   0.18    4   7.826 -0.395   1
2021  355    15.53   274.98  G26    35   24.97   12.09  18.53    3   8.946  0.867   2
2021  355    16.27   142.85  G27    36   19.93    5.16   2.82    4   8.767 -0.523   1
2021  355    12.33   253.22  G27    34   24.97   12.10  20.98    1   9.085  0.846   2
2021  355    18.10   253.22  G27    34   24.97   12.10  20.98    3  10.151  0.846   2
2021  355    18.14   253.22  G27    34   24.97   12.10  20.98    4  10.095  0.846   2
2021  355    14.47   183.36  G29    29   24.97   12.18  16.63    2   9.520  0.712   2
2021  355    14.47   183.36  G29    29   24.97   12.18  16.63    3   9.417  0.712   2
2021  355    17.27   176.69  G30    29   24.80   12.18   8.01    4  11.045  0.743   2
2021  355    17.19   189.66  G31    30   24.99   12.08  21.70    2  11.620 -0.754   2
2021  355    17.19   189.66  G31    30   24.99   12.08  21.70    3  12.918 -0.754   2
2021  355    14.59   221.33  G32    34   24.96   12.13  18.93    2  10.087 -0.839   2
2021  355    14.59   221.33  G32    34   24.96   12.13  18.93    3  11.258 -0.839   2
2021  355    14.48   221.33  G32    34   24.96   12.13  18.93    4  11.353 -0.839   2
2021  355    14.25   211.82  R33    26   24.89   12.10   4.40    3   7.342  0.662   2
2021  355    14.25   211.82  R33    26   24.89   12.10   4.40    4   7.388  0.662   2
2021  355    15.70   243.20  R34    31   24.96   12.18   6.46    3   9.882  0.795   1
2021  355    14.44   259.61  R39    34   24.86   12.09  18.29    3   7.082 -0.874   2
2021  355    14.44   259.61  R39    34   24.86   12.09  18.29    4   7.701 -0.874   2
2021  355    14.41   276.23  R41    35   24.95   12.03  16.50    4  11.514  0.864   2
2021  355    12.82   227.42  R43    27   24.85   12.19   1.35    3   7.601 -0.683   2
2021  355    12.82   227.42  R43    27   24.85   12.19   1.35    4   7.527 -0.683   2
2021  355    14.66   136.45  R50    31   19.83    5.21  16.17    3   7.516  0.447   1
2021  355    17.90   253.82  R50    32   24.81   12.01  10.25    3   9.536 -0.796   2
