year  doy  maxRHL1  meanazm  sat   delT   minE    maxE  UTC  ObsType  p/k   DynCor  MaskPart
2021  344    18.74   262.01  G10    49   24.98   12.08  16.59   14   8.864 -1.293   2
2021  344    15.07   308.08  G11    32   24.94   12.05   7.22   12  10.177  0.805   2
2021  344    15.60   205.13  G11    31   25.00   12.18  11.33    3   9.227 -0.775   2
2021  344    15.53   205.13  G11    31   25.00   12.18  11.33    4  10.431 -0.775   2
2021  344    15.58   205.13  G11    31   25.00   12.18  11.33   12  11.341 -0.775   2
2021  344    15.58   205.13  G11    31   25.00   12.18  11.33   13   9.294 -0.775   2
2021  344    15.67   205.13  G11    31   25.00   12.18  11.33   14  10.945 -0.775   2
2021  344    16.02   250.35  G13    34   24.91   12.10  10.08   12  10.919  0.849   2
2021  344    16.00   144.24  G14    40   19.96    5.01  10.95    2   8.557  0.561   1
2021  344    16.45   144.24  G14    40   19.96    5.01  10.95    4  11.509  0.561   1
2021  344    16.61   144.24  G14    40   19.96    5.01  10.95   14  11.001  0.561   1
2021  344    19.09   317.71  G14    44   24.91   12.12   2.37   12   9.162  1.170   2
2021  344    17.69   256.90  G14    47   24.98   12.02   4.71    1   7.098 -1.224   2
2021  344    18.30   256.90  G14    47   24.98   12.02   4.71    3   7.438 -1.224   2
2021  344    18.21   256.90  G14    47   24.98   12.02   4.71    4   7.260 -1.224   2
2021  344    15.76   174.11  G16    29   24.83   12.18   1.87   12  10.456 -0.729   2
2021  344    15.58   288.34  G16    34   24.92   12.10  20.88   12   9.393  0.831   2
2021  344    15.24   210.79  G17    31   24.82   12.19   7.59    3  10.266 -0.771   2
2021  344    15.08   210.79  G17    31   24.82   12.19   7.59   12  11.225 -0.771   2
2021  344    15.22   210.79  G17    31   24.82   12.19   7.59   13   9.821 -0.771   2
2021  344    15.34   163.35  G18    23   19.80    9.98  19.87    2   7.435  0.605   1
2021  344    15.34   163.35  G18    23   19.80    9.98  19.87    3   8.634  0.605   1
2021  344    15.25   163.35  G18    23   19.80    9.98  19.87    4  10.344  0.605   1
2021  344    15.35   163.35  G18    23   19.80    9.98  19.87   12   9.602  0.605   1
2021  344    15.35   163.35  G18    23   19.80    9.98  19.87   13   8.795  0.605   1
2021  344    15.28   163.35  G18    23   19.80    9.98  19.87   14  10.137  0.605   1
2021  344    14.85   220.65  G19    33   24.96   12.00   8.12   12  11.277 -0.814   2
2021  344    14.95   289.43  G20    35   24.89   12.02   8.24   12  15.286  0.862   2
2021  344    16.26   176.86  G20    29   24.79   12.18  13.10   12   9.509 -0.719   2
2021  344    18.01   235.34  G21    32   24.97   12.05   0.26   12  14.597  0.782   2
2021  344    15.57   132.75  G23    21   12.34    5.15  22.00    3   7.800  0.418   1
2021  344    15.49   132.75  G23    21   12.34    5.15  22.00    4   7.359  0.418   1
2021  344    15.33   132.75  G23    21   12.34    5.15  22.00   13   9.007  0.418   1
2021  344    18.95   238.42  G23    38   24.92   12.04  16.10    3  13.491 -0.942   2
2021  344    18.88   238.42  G23    38   24.92   12.04  16.10    4  13.829 -0.942   2
2021  344    18.79   238.42  G23    38   24.92   12.04  16.10   12  13.703 -0.942   2
2021  344    18.79   238.42  G23    38   24.92   12.04  16.10   13   9.459 -0.942   2
2021  344    18.73   238.42  G23    38   24.92   12.04  16.10   14  11.542 -0.942   2
2021  344    17.01   135.48  G24    38   19.93    5.13  18.73    2   7.937 -0.543   1
2021  344    16.62   135.48  G24    38   19.93    5.13  18.73    4  12.715 -0.543   1
2021  344    16.65   135.48  G24    38   19.93    5.13  18.73   14  12.892 -0.543   1
2021  344    18.19   244.94  G24    32   24.88   12.18  12.93    3   9.051  0.819   2
2021  344    18.23   244.94  G24    32   24.88   12.18  12.93    4   9.998  0.819   2
2021  344    18.17   244.94  G24    32   24.88   12.18  12.93   12  10.115  0.819   2
2021  344    17.37   224.39  G25    31   24.79   12.03  15.74    3   7.519  0.760   2
2021  344    18.12   224.39  G25    31   24.79   12.03  15.74   14  10.372  0.760   2
2021  344    16.94   162.29  G26    36   19.87    5.03   0.83    2  11.094 -0.499   1
2021  344    16.94   162.29  G26    36   19.87    5.03   0.83    3  15.696 -0.499   1
2021  344    17.43   162.29  G26    36   19.87    5.03   0.83    4  11.945 -0.499   1
2021  344    16.95   162.29  G26    36   19.87    5.03   0.83   12  13.371 -0.499   1
2021  344    16.95   162.29  G26    36   19.87    5.03   0.83   13  13.803 -0.499   1
2021  344    17.34   162.29  G26    36   19.87    5.03   0.83   14  11.129 -0.499   1
2021  344    15.39   274.97  G26    35   24.95   12.08  19.28    3  11.060  0.867   2
2021  344    15.37   274.97  G26    35   24.95   12.08  19.28   12  13.100  0.867   2
2021  344    15.37   274.97  G26    35   24.95   12.08  19.28   13   9.676  0.867   2
2021  344    15.46   274.97  G26    35   24.95   12.08  19.28   14  11.688  0.867   2
2021  344    17.76   142.94  G27    36   19.83    5.07   3.58    3  11.321 -0.519   1
2021  344    18.41   142.94  G27    36   19.83    5.07   3.58    4  12.762 -0.519   1
2021  344    17.77   142.94  G27    36   19.83    5.07   3.58   13  11.477 -0.519   1
2021  344    18.44   142.94  G27    36   19.83    5.07   3.58   14  10.116 -0.519   1
2021  344    15.63   253.27  G27    34   24.86   12.18  21.74    2   7.807  0.846   2
2021  344    15.63   253.27  G27    34   24.86   12.18  21.74    3  13.258  0.846   2
2021  344    15.55   253.27  G27    34   24.86   12.18  21.74    4  13.853  0.846   2
2021  344    15.61   253.27  G27    34   24.86   12.18  21.74   12  12.465  0.846   2
2021  344    15.46   253.27  G27    34   24.86   12.18  21.74   13  11.913  0.846   2
2021  344    15.54   253.27  G27    34   24.86   12.18  21.74   14  13.819  0.846   2
2021  344    16.33   183.08  G29    29   24.98   12.19  17.36    2  10.988  0.712   2
2021  344    16.33   183.08  G29    29   24.98   12.19  17.36    3  11.701  0.712   2
2021  344    16.31   183.08  G29    29   24.98   12.19  17.36   12  12.464  0.712   2
2021  344    16.17   183.08  G29    29   24.98   12.19  17.36   13   9.868  0.712   2
2021  344    14.84   176.87  G30    30   24.95   12.10   8.78    2   8.282  0.744   2
2021  344    14.84   176.87  G30    30   24.95   12.10   8.78    3  11.654  0.744   2
2021  344    14.74   176.87  G30    30   24.95   12.10   8.78    4  11.693  0.744   2
2021  344    14.83   176.87  G30    30   24.95   12.10   8.78   12  11.176  0.744   2
2021  344    14.83   176.87  G30    30   24.95   12.10   8.78   13  10.831  0.744   2
2021  344    14.89   176.87  G30    30   24.95   12.10   8.78   14  11.093  0.744   2
2021  344    15.16   189.71  G31    30   24.84   12.14  22.46    2  10.803 -0.752   2
2021  344    15.16   189.71  G31    30   24.84   12.14  22.46    3   8.950 -0.752   2
2021  344    15.14   189.71  G31    30   24.84   12.14  22.46   12  10.204 -0.752   2
2021  344    16.00   221.12  G32    34   24.99   12.14  19.67    3  11.784 -0.839   2
2021  344    15.95   221.12  G32    34   24.99   12.14  19.67    4  10.627 -0.839   2
2021  344    15.98   221.12  G32    34   24.99   12.14  19.67   12  11.307 -0.839   2
2021  344    15.98   221.12  G32    34   24.99   12.14  19.67   13  12.945 -0.839   2
2021  344    15.95   221.12  G32    34   24.99   12.14  19.67   14   9.827 -0.839   2
2021  344    16.69   257.00  R36    33   24.95   12.16  18.99    3   9.612 -0.847   2
2021  344    16.83   257.00  R36    33   24.95   12.16  18.99    4   9.218 -0.847   2
2021  344    14.70   244.45  R39    32   24.93   12.02   7.27    3   8.565  0.795   2
2021  344    15.23   274.59  R40    35   24.90   12.08   9.19    3  10.554  0.872   2
2021  344    15.23   274.59  R40    35   24.90   12.08   9.19    4  11.120  0.872   2
2021  344    14.89   140.93  R41    32   19.86    5.12   8.98    3   7.621  0.455   1
2021  344    14.89   140.93  R41    32   19.86    5.12   8.98    4   7.711  0.455   1
2021  344    18.63   260.32  R41    35   24.98   12.06   3.00    3  10.179 -0.908   2
2021  344    18.63   260.32  R41    35   24.98   12.06   3.00    4  10.542 -0.908   2
2021  344    12.08   213.76  R44    26   24.89   12.19  13.31    4   7.914  0.669   2
2021  344    17.40   242.85  R45    32   24.99   12.11  15.08    4   7.630  0.788   1
2021  344    14.18   153.38  R46    31   19.89    5.04  22.31    3   7.923 -0.439   1
2021  344    14.18   153.38  R46    31   19.89    5.04  22.31    4   9.146 -0.439   1
2021  344    16.81   275.56  R46    35   24.94   12.03  17.22    3  11.949  0.865   2
2021  344    16.81   275.56  R46    35   24.94   12.03  17.22    4  11.422  0.865   2
2021  344    14.64   210.37  R50    26   24.97   12.03  21.15    3   7.069  0.655   2
2021  344    14.64   210.37  R50    26   24.97   12.03  21.15    4   7.912  0.655   2
2021  344    14.13   145.86  R51    32   19.79    5.13   6.00    3   8.012 -0.459   1
2021  344    14.13   145.86  R51    32   19.79    5.13   6.00    4   8.935 -0.459   1
2021  344    12.04   162.35  R56    30   19.89    5.17  18.14    3   8.230  0.420   1
2021  344    12.04   162.35  R56    30   19.89    5.17  18.14    4   7.944  0.420   1
2021  344    18.82   213.41  E59    37   24.84   12.12  14.44    2  10.704  0.917   2
2021  344    18.83   213.41  E59    37   24.84   12.12  14.44    3  14.374  0.917   2
2021  344    18.78   213.41  E59    37   24.84   12.12  14.44    4   9.139  0.917   2
2021  344    18.57   213.41  E59    37   24.84   12.12  14.44    5   8.127  0.917   2
2021  344    18.80   213.41  E59    37   24.84   12.12  14.44   12  12.157  0.917   2
2021  344    18.81   213.41  E59    37   24.84   12.12  14.44   13   9.385  0.917   2
2021  344    18.62   213.41  E59    37   24.84   12.12  14.44   14   9.048  0.917   2
2021  344    19.02   213.41  E59    37   24.84   12.12  14.44   15  11.873  0.917   2
2021  344    17.46   177.02  E60    35   24.99   12.04   1.20    2  14.469 -0.850   2
2021  344    17.42   177.02  E60    35   24.99   12.04   1.20    3  11.387 -0.850   2
2021  344    17.45   177.02  E60    35   24.99   12.04   1.20    4  13.743 -0.850   2
2021  344    17.53   177.02  E60    35   24.99   12.04   1.20    5  13.034 -0.850   2
2021  344    17.39   177.02  E60    35   24.99   12.04   1.20   12  11.651 -0.850   2
2021  344    17.45   177.02  E60    35   24.99   12.04   1.20   13  11.865 -0.850   2
2021  344    17.29   177.02  E60    35   24.99   12.04   1.20   14  11.192 -0.850   2
2021  344    17.09   177.02  E60    35   24.99   12.04   1.20   15  10.179 -0.850   2
2021  344    18.47   151.41  E61    44   19.85    5.02   2.43    2  16.022  0.615   1
2021  344    18.38   151.41  E61    44   19.85    5.02   2.43    3  16.781  0.615   1
2021  344    18.49   151.41  E61    44   19.85    5.02   2.43    4  16.643  0.615   1
2021  344    18.73   151.41  E61    44   19.85    5.02   2.43    5  11.803  0.615   1
2021  344    18.38   151.41  E61    44   19.85    5.02   2.43   12  16.976  0.615   1
2021  344    18.51   151.41  E61    44   19.85    5.02   2.43   13  16.964  0.615   1
2021  344    18.37   151.41  E61    44   19.85    5.02   2.43   14  14.890  0.615   1
2021  344    18.29   151.41  E61    44   19.85    5.02   2.43   15   8.850  0.615   1
2021  344    16.81   216.90  E62    38   24.86   12.02  19.10    1  13.046 -0.928   2
2021  344    16.55   216.90  E62    38   24.86   12.02  19.10    2   8.186 -0.928   2
2021  344    16.60   216.90  E62    38   24.86   12.02  19.10    3  10.835 -0.928   2
2021  344    16.56   216.90  E62    38   24.86   12.02  19.10    4  11.658 -0.928   2
2021  344    16.63   216.90  E62    38   24.86   12.02  19.10    5   8.450 -0.928   2
2021  344    16.82   216.90  E62    38   24.86   12.02  19.10   11   9.486 -0.928   2
2021  344    16.57   216.90  E62    38   24.86   12.02  19.10   12  12.808 -0.928   2
2021  344    16.54   216.90  E62    38   24.86   12.02  19.10   13  10.267 -0.928   2
2021  344    16.55   216.90  E62    38   24.86   12.02  19.10   14  12.049 -0.928   2
2021  344    15.00   210.72  E65    36   24.87   12.10   6.25    2  10.243  0.913   1
2021  344    15.04   210.72  E65    36   24.87   12.10   6.25    3  14.867  0.913   1
2021  344    15.05   210.72  E65    36   24.87   12.10   6.25    4   9.751  0.913   1
2021  344    15.10   210.72  E65    36   24.87   12.10   6.25    5  10.617  0.913   1
2021  344    15.04   210.72  E65    36   24.87   12.10   6.25   12  14.760  0.913   1
2021  344    15.03   210.72  E65    36   24.87   12.10   6.25   13  11.691  0.913   1
2021  344    15.05   210.72  E65    36   24.87   12.10   6.25   14  11.486  0.913   1
2021  344    15.44   210.72  E65    36   24.87   12.10   6.25   15   9.898  0.913   1
2021  344    16.57   180.27  E66    35   24.84   12.02   4.27    2  12.038  0.853   2
2021  344    16.62   180.27  E66    35   24.84   12.02   4.27    3  11.921  0.853   2
2021  344    16.59   180.27  E66    35   24.84   12.02   4.27    4  11.799  0.853   2
2021  344    16.65   180.27  E66    35   24.84   12.02   4.27    5  10.705  0.853   2
2021  344    16.45   180.27  E66    35   24.84   12.02   4.27   12  10.000  0.853   2
2021  344    16.71   180.27  E66    35   24.84   12.02   4.27   13  12.349  0.853   2
2021  344    16.57   180.27  E66    35   24.84   12.02   4.27   14  10.420  0.853   2
2021  344    16.21   180.27  E66    35   24.84   12.02   4.27   15  12.284  0.853   2
2021  344    15.94   254.88  E67    47   24.90   12.14  20.03    1  11.587 -1.213   2
2021  344    15.78   254.88  E67    47   24.90   12.14  20.03    2  12.832 -1.213   2
2021  344    15.90   254.88  E67    47   24.90   12.14  20.03    3  12.064 -1.213   2
2021  344    15.82   254.88  E67    47   24.90   12.14  20.03    4   7.197 -1.213   2
2021  344    15.73   254.88  E67    47   24.90   12.14  20.03    5  11.788 -1.213   2
2021  344    15.84   254.88  E67    47   24.90   12.14  20.03   11  11.918 -1.213   2
2021  344    15.88   254.88  E67    47   24.90   12.14  20.03   12  11.308 -1.213   2
2021  344    15.78   254.88  E67    47   24.90   12.14  20.03   13  12.504 -1.213   2
2021  344    15.81   254.88  E67    47   24.90   12.14  20.03   14  11.259 -1.213   2
2021  344    16.32   219.51  E69    38   24.97   12.06  22.80    2  10.580  0.944   2
2021  344    16.24   219.51  E69    38   24.97   12.06  22.80    3  11.708  0.944   2
2021  344    16.34   219.51  E69    38   24.97   12.06  22.80    4  12.656  0.944   2
2021  344    16.40   219.51  E69    38   24.97   12.06  22.80    5  10.363  0.944   2
2021  344    16.52   219.51  E69    38   24.97   12.06  22.80   11   9.225  0.944   2
2021  344    16.35   219.51  E69    38   24.97   12.06  22.80   12  12.936  0.944   2
2021  344    16.32   219.51  E69    38   24.97   12.06  22.80   13  12.415  0.944   2
2021  344    16.33   219.51  E69    38   24.97   12.06  22.80   14  12.045  0.944   2
2021  344    15.09   186.53  E70    34   24.89   12.01  20.63    1   8.546  0.839   2
2021  344    15.16   186.53  E70    34   24.89   12.01  20.63    2  14.091  0.839   2
2021  344    15.18   186.53  E70    34   24.89   12.01  20.63    3  14.573  0.839   2
2021  344    15.21   186.53  E70    34   24.89   12.01  20.63    4  14.623  0.839   2
2021  344    15.11   186.53  E70    34   24.89   12.01  20.63    5  14.035  0.839   2
2021  344    15.10   186.53  E70    34   24.89   12.01  20.63   11  10.043  0.839   2
2021  344    15.15   186.53  E70    34   24.89   12.01  20.63   12  14.045  0.839   2
2021  344    15.15   186.53  E70    34   24.89   12.01  20.63   13  14.593  0.839   2
2021  344    15.05   186.53  E70    34   24.89   12.01  20.63   14  15.167  0.839   2
2021  344    18.28   279.49  E71    46   24.88   12.10   3.14   11   8.999  1.158   2
2021  344    18.06   279.49  E71    46   24.88   12.10   3.14   12  14.498  1.158   2
2021  344    18.16   279.49  E71    46   24.88   12.10   3.14   13  12.102  1.158   2
2021  344    18.13   279.49  E71    46   24.88   12.10   3.14   14  11.888  1.158   2
2021  344    17.63   279.49  E71    46   24.88   12.10   3.14   15   9.889  1.158   2
2021  344    14.53   181.81  E71    34   24.95   12.17   9.38    2  13.380 -0.837   2
2021  344    14.61   181.81  E71    34   24.95   12.17   9.38    3  13.793 -0.837   2
2021  344    14.60   181.81  E71    34   24.95   12.17   9.38    4  13.665 -0.837   2
2021  344    14.49   181.81  E71    34   24.95   12.17   9.38    5  12.225 -0.837   2
2021  344    14.59   181.81  E71    34   24.95   12.17   9.38   12  13.446 -0.837   2
2021  344    14.53   181.81  E71    34   24.95   12.17   9.38   13  13.343 -0.837   2
2021  344    14.59   181.81  E71    34   24.95   12.17   9.38   14  14.472 -0.837   2
2021  344    15.04   153.00  E73    42   19.92    5.17   7.69    2  15.057 -0.603   1
2021  344    15.00   153.00  E73    42   19.92    5.17   7.69    3  14.733 -0.603   1
2021  344    15.02   153.00  E73    42   19.92    5.17   7.69    4  16.349 -0.603   1
2021  344    15.34   153.00  E73    42   19.92    5.17   7.69    5  11.088 -0.603   1
2021  344    15.00   153.00  E73    42   19.92    5.17   7.69   12  15.351 -0.603   1
2021  344    15.07   153.00  E73    42   19.92    5.17   7.69   13  14.257 -0.603   1
2021  344    15.02   153.00  E73    42   19.92    5.17   7.69   14  13.098 -0.603   1
2021  344    15.01   153.00  E73    42   19.92    5.17   7.69   15  11.832 -0.603   1
2021  344    18.01   240.89  E73    38   24.90   13.42   0.32    1   9.020  1.104   2
2021  344    18.25   240.89  E73    38   24.90   13.42   0.32    2  10.760  1.104   2
2021  344    18.33   240.89  E73    38   24.90   13.42   0.32    3  12.040  1.104   2
2021  344    18.28   240.89  E73    38   24.90   13.42   0.32    4  12.986  1.104   2
2021  344    18.02   240.89  E73    38   24.90   13.42   0.32    5   9.500  1.104   2
2021  344    18.30   240.89  E73    38   24.90   13.42   0.32   12  11.601  1.104   2
2021  344    18.25   240.89  E73    38   24.90   13.42   0.32   13  11.392  1.104   2
2021  344    18.10   240.89  E73    38   24.90   13.42   0.32   14  11.099  1.104   2
2021  344    17.38   279.02  E77    46   24.86   12.10  11.22   12  10.135  1.146   2
2021  344    17.26   279.02  E77    46   24.86   12.10  11.22   14   9.496  1.146   2
2021  344    12.90   182.18  E77    34   24.81   12.18  17.46    1   7.844 -0.856   2
2021  344    17.88   182.18  E77    34   24.81   12.18  17.46    2  13.571 -0.856   2
2021  344    17.98   182.18  E77    34   24.81   12.18  17.46    3  14.457 -0.856   2
2021  344    17.87   182.18  E77    34   24.81   12.18  17.46    4  13.296 -0.856   2
2021  344    17.95   182.18  E77    34   24.81   12.18  17.46    5  13.174 -0.856   2
2021  344    17.95   182.18  E77    34   24.81   12.18  17.46   12  14.489 -0.856   2
2021  344    17.87   182.18  E77    34   24.81   12.18  17.46   13  11.943 -0.856   2
2021  344    17.86   182.18  E77    34   24.81   12.18  17.46   14  12.987 -0.856   2
2021  344    17.85   183.98  E79    34   24.81   12.06  12.51    2  10.714  0.846   2
2021  344    17.80   183.98  E79    34   24.81   12.06  12.51    3  12.953  0.846   2
2021  344    17.84   183.98  E79    34   24.81   12.06  12.51    4  13.773  0.846   2
2021  344    17.77   183.98  E79    34   24.81   12.06  12.51    5   8.095  0.846   2
2021  344    17.91   183.98  E79    34   24.81   12.06  12.51   12  11.521  0.846   2
2021  344    17.85   183.98  E79    34   24.81   12.06  12.51   13  11.032  0.846   2
2021  344    17.68   183.98  E79    34   24.81   12.06  12.51   14  12.446  0.846   2
2021  344    18.21   183.98  E79    34   24.81   12.06  12.51   15   9.159  0.846   2
2021  344    15.33   285.89  E82    46   24.91   12.04  19.78   12   9.958  1.122   2
2021  344    15.34   285.89  E82    46   24.91   12.04  19.78   13   8.628  1.122   2
2021  344    15.38   285.89  E82    46   24.91   12.04  19.78   14  10.551  1.122   2
2021  344    16.56   310.39  E83    41   24.98   12.01  22.60   12  10.595  1.009   2
2021  344    16.40   310.39  E83    41   24.98   12.01  22.60   13   8.769  1.009   2
2021  344    16.55   310.39  E83    41   24.98   12.01  22.60   14   8.717  1.009   2
2021  344    15.58   307.07  E84    41   24.94   12.06   6.00   12  13.008  1.014   2
2021  344    15.62   307.07  E84    41   24.94   12.06   6.00   13   8.988  1.014   2
2021  344    15.51   307.07  E84    41   24.94   12.06   6.00   14  10.383  1.014   2
2021  344    15.30   214.00  E84    36   24.88   12.11  10.97    2  10.519 -0.886   2
2021  344    15.31   214.00  E84    36   24.88   12.11  10.97    3  10.474 -0.886   2
2021  344    15.35   214.00  E84    36   24.88   12.11  10.97    4   8.934 -0.886   2
2021  344    15.29   214.00  E84    36   24.88   12.11  10.97   12  10.994 -0.886   2
2021  344    15.29   214.00  E84    36   24.88   12.11  10.97   13  10.170 -0.886   2
2021  344    15.19   214.00  E84    36   24.88   12.11  10.97   14   9.944 -0.886   2
2021  344    16.17   155.10  E85    43   19.99    5.01  10.62    2  10.834  0.599   1
2021  344    16.03   155.10  E85    43   19.99    5.01  10.62    3  11.205  0.599   1
2021  344    16.13   155.10  E85    43   19.99    5.01  10.62    4  12.485  0.599   1
2021  344    16.46   155.10  E85    43   19.99    5.01  10.62    5  12.125  0.599   1
2021  344    16.14   155.10  E85    43   19.99    5.01  10.62   12  13.225  0.599   1
2021  344    16.21   155.10  E85    43   19.99    5.01  10.62   13  10.723  0.599   1
2021  344    16.13   155.10  E85    43   19.99    5.01  10.62   14  12.296  0.599   1
2021  344    16.01   155.10  E85    43   19.99    5.01  10.62   15  10.661  0.599   1
2021  344    18.59   243.48  E85    42   24.94   12.08   3.91    1  10.379 -1.058   2
2021  344    18.64   243.48  E85    42   24.94   12.08   3.91    2  14.098 -1.058   2
2021  344    18.79   243.48  E85    42   24.94   12.08   3.91    3  10.261 -1.058   2
2021  344    18.75   243.48  E85    42   24.94   12.08   3.91    4  12.464 -1.058   2
2021  344    18.69   243.48  E85    42   24.94   12.08   3.91    5  11.423 -1.058   2
2021  344    18.76   243.48  E85    42   24.94   12.08   3.91   12   8.973 -1.058   2
2021  344    18.63   243.48  E85    42   24.94   12.08   3.91   13  11.698 -1.058   2
2021  344    18.59   243.48  E85    42   24.94   12.08   3.91   14  11.880 -1.058   2
2021  344    19.13   243.48  E85    42   24.94   12.08   3.91   15   9.759 -1.058   2
2021  344    18.54   206.75  E88    35   24.94   12.13   2.75    2  12.112 -0.884   2
2021  344    18.57   206.75  E88    35   24.94   12.13   2.75    3  12.388 -0.884   2
2021  344    18.51   206.75  E88    35   24.94   12.13   2.75    4   9.206 -0.884   2
2021  344    18.45   206.75  E88    35   24.94   12.13   2.75    5   9.688 -0.884   2
2021  344    18.40   206.75  E88    35   24.94   12.13   2.75   12  12.881 -0.884   2
2021  344    18.53   206.75  E88    35   24.94   12.13   2.75   13  10.296 -0.884   2
2021  344    18.30   206.75  E88    35   24.94   12.13   2.75   15   8.563 -0.884   2
2021  344    16.65   251.79  E89    45   24.99   12.09  17.09    1   7.256  1.122   1
2021  344    16.50   251.79  E89    45   24.99   12.09  17.09    2   9.189  1.122   1
2021  344    16.52   251.79  E89    45   24.99   12.09  17.09    4   7.626  1.122   1
2021  344    16.34   251.79  E89    45   24.99   12.09  17.09   15  11.341  1.122   1
2021  344    15.45   157.70  E91    41   19.99    5.12  18.71    1  17.066  0.585   1
2021  344    15.80   157.70  E91    41   19.99    5.12  18.71    2  15.670  0.585   1
2021  344    15.80   157.70  E91    41   19.99    5.12  18.71    3  15.679  0.585   1
2021  344    15.76   157.70  E91    41   19.99    5.12  18.71    4  16.458  0.585   1
2021  344    15.47   157.70  E91    41   19.99    5.12  18.71    5  10.737  0.585   1
2021  344    15.44   157.70  E91    41   19.99    5.12  18.71   11  14.302  0.585   1
